"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"LMDS [k=61] [kQuality=64] (HSLocalMDS)","LMDS [k=61] [kQuality=64] (HSLocalMDS)","LMDS (HSLocalMDS)",61,NA,0.76,0.51,1,NA,56.084,0.932,NA,NA,NA,NA,NA,60,41.065,0.684,0.44
"LMDS [k=70] (smacofx)","LMDS [k=70] (smacofx)","LMDS (smacofx)",70,NA,0.58,0.16,1,NA,23.061,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=70] [kQuality=67] (HSLocalMDS)","LMDS [k=70] [kQuality=67] (HSLocalMDS)","LMDS (HSLocalMDS)",70,NA,0.76,0.52,1,NA,77.701,0.904,NA,NA,NA,NA,NA,63,44.163,0.701,0.444
"LMDS [k=70] [kQuality=68] (HSLocalMDS)","LMDS [k=70] [kQuality=68] (HSLocalMDS)","LMDS (HSLocalMDS)",70,NA,0.76,0.52,1,NA,77.536,0.904,NA,NA,NA,NA,NA,63,44.163,0.701,0.444
"LMDS [k=70] [kQuality=69] (HSLocalMDS)","LMDS [k=70] [kQuality=69] (HSLocalMDS)","LMDS (HSLocalMDS)",70,NA,0.76,0.52,1,NA,77.477,0.904,NA,NA,NA,NA,NA,63,44.163,0.701,0.444
"LMDS [k=70] [kQuality=70] (HSLocalMDS)","LMDS [k=70] [kQuality=70] (HSLocalMDS)","LMDS (HSLocalMDS)",70,NA,0.76,0.52,1,NA,77.637,0.904,NA,NA,NA,NA,NA,63,44.163,0.701,0.444
"LMDS [k=70] [kQuality=71] (HSLocalMDS)","LMDS [k=70] [kQuality=71] (HSLocalMDS)","LMDS (HSLocalMDS)",70,NA,0.76,0.52,1,NA,77.697,0.904,NA,NA,NA,NA,NA,63,44.163,0.701,0.444
"LMDS [k=70] [kQuality=72] (HSLocalMDS)","LMDS [k=70] [kQuality=72] (HSLocalMDS)","LMDS (HSLocalMDS)",70,NA,0.76,0.52,1,NA,77.795,0.904,NA,NA,NA,NA,NA,63,44.163,0.701,0.444
"LMDS [k=70] [kQuality=73] (HSLocalMDS)","LMDS [k=70] [kQuality=73] (HSLocalMDS)","LMDS (HSLocalMDS)",70,NA,0.76,0.52,1,NA,77.834,0.904,NA,NA,NA,NA,NA,63,44.163,0.701,0.444
"LMDS [k=78] (smacofx)","LMDS [k=78] (smacofx)","LMDS (smacofx)",78,NA,0.58,0.16,1,NA,21.956,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=78] [kQuality=75] (HSLocalMDS)","LMDS [k=78] [kQuality=75] (HSLocalMDS)","LMDS (HSLocalMDS)",78,NA,0.76,0.52,1,NA,45.581,0.904,NA,NA,NA,NA,NA,60,41.378,0.69,0.445
"LMDS [k=78] [kQuality=76] (HSLocalMDS)","LMDS [k=78] [kQuality=76] (HSLocalMDS)","LMDS (HSLocalMDS)",78,NA,0.76,0.52,1,NA,45.755,0.904,NA,NA,NA,NA,NA,60,41.378,0.69,0.445
"LMDS [k=78] [kQuality=77] (HSLocalMDS)","LMDS [k=78] [kQuality=77] (HSLocalMDS)","LMDS (HSLocalMDS)",78,NA,0.76,0.52,1,NA,45.613,0.904,NA,NA,NA,NA,NA,60,41.378,0.69,0.445
"LMDS [k=78] [kQuality=78] (HSLocalMDS)","LMDS [k=78] [kQuality=78] (HSLocalMDS)","LMDS (HSLocalMDS)",78,NA,0.76,0.52,1,NA,45.823,0.904,NA,NA,NA,NA,NA,60,41.378,0.69,0.445
"LMDS [k=78] [kQuality=79] (HSLocalMDS)","LMDS [k=78] [kQuality=79] (HSLocalMDS)","LMDS (HSLocalMDS)",78,NA,0.76,0.52,1,NA,45.618,0.904,NA,NA,NA,NA,NA,60,41.378,0.69,0.445
"LMDS [k=78] [kQuality=80] (HSLocalMDS)","LMDS [k=78] [kQuality=80] (HSLocalMDS)","LMDS (HSLocalMDS)",78,NA,0.76,0.52,1,NA,45.796,0.904,NA,NA,NA,NA,NA,60,41.378,0.69,0.445
"LMDS [k=78] [kQuality=81] (HSLocalMDS)","LMDS [k=78] [kQuality=81] (HSLocalMDS)","LMDS (HSLocalMDS)",78,NA,0.76,0.52,1,NA,46.038,0.904,NA,NA,NA,NA,NA,60,41.378,0.69,0.445
"LMDS [k=86] (smacofx)","LMDS [k=86] (smacofx)","LMDS (smacofx)",86,NA,0.58,0.16,1,NA,30.9,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=86] [kQuality=83] (HSLocalMDS)","LMDS [k=86] [kQuality=83] (HSLocalMDS)","LMDS (HSLocalMDS)",86,NA,0.77,0.54,1,NA,54.765,0.89,NA,NA,NA,NA,NA,67,48.764,0.728,0.454
"LMDS [k=86] [kQuality=84] (HSLocalMDS)","LMDS [k=86] [kQuality=84] (HSLocalMDS)","LMDS (HSLocalMDS)",86,NA,0.77,0.54,1,NA,54.737,0.89,NA,NA,NA,NA,NA,67,48.764,0.728,0.454
"LMDS [k=86] [kQuality=85] (HSLocalMDS)","LMDS [k=86] [kQuality=85] (HSLocalMDS)","LMDS (HSLocalMDS)",86,NA,0.77,0.54,1,NA,54.972,0.89,NA,NA,NA,NA,NA,67,48.764,0.728,0.454
"LMDS [k=86] [kQuality=86] (HSLocalMDS)","LMDS [k=86] [kQuality=86] (HSLocalMDS)","LMDS (HSLocalMDS)",86,NA,0.77,0.54,1,NA,54.839,0.89,NA,NA,NA,NA,NA,67,48.764,0.728,0.454
"LMDS [k=86] [kQuality=87] (HSLocalMDS)","LMDS [k=86] [kQuality=87] (HSLocalMDS)","LMDS (HSLocalMDS)",86,NA,0.77,0.54,1,NA,54.73,0.89,NA,NA,NA,NA,NA,67,48.764,0.728,0.454
"LMDS [k=86] [kQuality=88] (HSLocalMDS)","LMDS [k=86] [kQuality=88] (HSLocalMDS)","LMDS (HSLocalMDS)",86,NA,0.77,0.54,1,NA,54.891,0.89,NA,NA,NA,NA,NA,67,48.764,0.728,0.454
"LMDS [k=86] [kQuality=89] (HSLocalMDS)","LMDS [k=86] [kQuality=89] (HSLocalMDS)","LMDS (HSLocalMDS)",86,NA,0.77,0.54,1,NA,54.829,0.89,NA,NA,NA,NA,NA,67,48.764,0.728,0.454
"LMDS [k=95] (smacofx)","LMDS [k=95] (smacofx)","LMDS (smacofx)",95,NA,0.58,0.16,1,NA,31.125,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=95] [kQuality=92] (HSLocalMDS)","LMDS [k=95] [kQuality=92] (HSLocalMDS)","LMDS (HSLocalMDS)",95,NA,0.77,0.54,1,NA,88.089,0.877,NA,NA,NA,NA,NA,61,42.772,0.701,0.452
"LMDS [k=95] [kQuality=93] (HSLocalMDS)","LMDS [k=95] [kQuality=93] (HSLocalMDS)","LMDS (HSLocalMDS)",95,NA,0.77,0.54,1,NA,88.03,0.877,NA,NA,NA,NA,NA,61,42.772,0.701,0.452
"LMDS [k=95] [kQuality=94] (HSLocalMDS)","LMDS [k=95] [kQuality=94] (HSLocalMDS)","LMDS (HSLocalMDS)",95,NA,0.77,0.54,1,NA,87.984,0.877,NA,NA,NA,NA,NA,61,42.772,0.701,0.452
"LMDS [k=95] [kQuality=95] (HSLocalMDS)","LMDS [k=95] [kQuality=95] (HSLocalMDS)","LMDS (HSLocalMDS)",95,NA,0.77,0.54,1,NA,88.02,0.877,NA,NA,NA,NA,NA,61,42.772,0.701,0.452
"LMDS [k=95] [kQuality=96] (HSLocalMDS)","LMDS [k=95] [kQuality=96] (HSLocalMDS)","LMDS (HSLocalMDS)",95,NA,0.77,0.54,1,NA,88.046,0.877,NA,NA,NA,NA,NA,61,42.772,0.701,0.452
"LMDS [k=95] [kQuality=97] (HSLocalMDS)","LMDS [k=95] [kQuality=97] (HSLocalMDS)","LMDS (HSLocalMDS)",95,NA,0.77,0.54,1,NA,88.046,0.877,NA,NA,NA,NA,NA,61,42.772,0.701,0.452
"LMDS [k=95] [kQuality=98] (HSLocalMDS)","LMDS [k=95] [kQuality=98] (HSLocalMDS)","LMDS (HSLocalMDS)",95,NA,0.77,0.54,1,NA,88.01,0.877,NA,NA,NA,NA,NA,61,42.772,0.701,0.452
"MDS (HSLocalMDS)","MDS (HSLocalMDS)","MDS (HSLocalMDS)",NA,NA,0.78,0.55,3,0.005,8.971,0.918,NA,NA,NA,NA,NA,53,35.537,0.671,0.454
"MDS (smacof)","MDS (smacof)","MDS (smacof)",NA,NA,0.6,0.2,3,0,0.045,0.521,NA,NA,NA,NA,NA,98,54.813,0.559,0.159
"PCA_SVD","PCA_SVD","PCA_SVD",NA,NA,0.53,0.06,3,0,2.007,0.438,NA,NA,NA,NA,NA,46,10.911,0.237,0.049
"PPCA","PPCA","PPCA",NA,NA,0.77,0.53,3,23630.169,94.925,0.945,NA,NA,NA,NA,NA,50,30.943,0.619,0.415
"tSNE [perp=11]","tSNE [perp=11]","tSNE",NA,11,0.58,0.16,1,NA,1.836,0.753,NA,NA,NA,NA,NA,1,0.163,0.163,0.159
"tSNE [perp=20]","tSNE [perp=20]","tSNE",NA,20,0.56,0.11,1,NA,1.833,0.521,NA,NA,NA,NA,NA,27,6.081,0.225,0.115
"tSNE [perp=28]","tSNE [perp=28]","tSNE",NA,28,0.57,0.13,1,NA,1.86,0.658,NA,NA,NA,NA,NA,23,5.411,0.235,0.141
"tSNE [perp=3]","tSNE [perp=3]","tSNE",NA,3,0.56,0.11,1,NA,2.016,0.712,NA,NA,NA,NA,NA,1,0.171,0.171,0.167
"tSNE [perp=36]","tSNE [perp=36]","tSNE",NA,36,0.55,0.11,1,NA,2.016,0.644,NA,NA,NA,NA,NA,39,10.313,0.264,0.105
"tSNE [perp=45]","tSNE [perp=45]","tSNE",NA,45,0.57,0.14,1,NA,1.856,0.671,NA,NA,NA,NA,NA,53,17.557,0.331,0.115
"tSNE [perp=53]","tSNE [perp=53]","tSNE",NA,53,0.56,0.12,1,NA,2.014,0.589,NA,NA,NA,NA,NA,27,5.984,0.222,0.111
"tSNE [perp=61]","tSNE [perp=61]","tSNE",NA,61,0.54,0.09,1,NA,1.821,0.63,NA,NA,NA,NA,NA,46,12.85,0.279,0.092
"tSNE [perp=70]","tSNE [perp=70]","tSNE",NA,70,0.56,0.11,1,NA,1.834,0.726,NA,NA,NA,NA,NA,48,14.598,0.304,0.108
"tSNE [perp=78]","tSNE [perp=78]","tSNE",NA,78,0.54,0.08,1,NA,1.824,0.548,NA,NA,NA,NA,NA,22,3.614,0.164,0.074
"UMAP [k=103]","UMAP [k=103]","UMAP",103,NA,0.69,0.38,1,NA,0.961,0.904,NA,NA,NA,NA,NA,40,20.305,0.508,0.344
"UMAP [k=11]","UMAP [k=11]","UMAP",11,NA,0.69,0.38,1,NA,0.35,0.89,NA,NA,NA,NA,NA,38,20.134,0.53,0.375
"UMAP [k=111]","UMAP [k=111]","UMAP",111,NA,0.71,0.43,1,NA,0.998,0.89,NA,NA,NA,NA,NA,41,21.504,0.524,0.357
"UMAP [k=120]","UMAP [k=120]","UMAP",120,NA,0.67,0.34,1,NA,1.04,0.89,NA,NA,NA,NA,NA,43,23.024,0.535,0.36
"UMAP [k=128]","UMAP [k=128]","UMAP",128,NA,0.69,0.38,1,NA,1.106,0.877,NA,NA,NA,NA,NA,44,23.163,0.526,0.347
"UMAP [k=137]","UMAP [k=137]","UMAP",137,NA,0.69,0.38,1,NA,1.151,0.877,NA,NA,NA,NA,NA,42,21.768,0.518,0.347
"UMAP [k=145]","UMAP [k=145]","UMAP",145,NA,0.7,0.4,1,NA,1.156,0.877,NA,NA,NA,NA,NA,41,21.524,0.525,0.358
"UMAP [k=153]","UMAP [k=153]","UMAP",153,NA,0.7,0.39,1,NA,1.194,0.863,NA,NA,NA,NA,NA,43,22.533,0.524,0.349
"UMAP [k=162]","UMAP [k=162]","UMAP",162,NA,0.71,0.42,1,NA,1.235,0.89,NA,NA,NA,NA,NA,46,24.841,0.54,0.352
"UMAP [k=170]","UMAP [k=170]","UMAP",170,NA,0.7,0.39,1,NA,1.266,0.945,NA,NA,NA,NA,NA,45,24.557,0.546,0.362
"UMAP [k=178]","UMAP [k=178]","UMAP",178,NA,0.7,0.4,1,NA,1.302,0.89,NA,NA,NA,NA,NA,45,24.313,0.54,0.357
"UMAP [k=187]","UMAP [k=187]","UMAP",187,NA,0.72,0.43,1,NA,1.339,0.904,NA,NA,NA,NA,NA,40,20.858,0.521,0.358
"UMAP [k=195]","UMAP [k=195]","UMAP",195,NA,0.69,0.38,1,NA,1.374,0.89,NA,NA,NA,NA,NA,43,22.756,0.529,0.354
"UMAP [k=20]","UMAP [k=20]","UMAP",20,NA,0.7,0.39,1,NA,0.45,0.932,NA,NA,NA,NA,NA,38,20.134,0.53,0.375
"UMAP [k=203]","UMAP [k=203]","UMAP",203,NA,0.7,0.39,1,NA,1.406,0.877,NA,NA,NA,NA,NA,41,21.28,0.519,0.352
"UMAP [k=212]","UMAP [k=212]","UMAP",212,NA,0.71,0.41,1,NA,1.444,0.904,NA,NA,NA,NA,NA,40,20.98,0.524,0.361
"UMAP [k=220]","UMAP [k=220]","UMAP",220,NA,0.69,0.38,1,NA,1.474,0.877,NA,NA,NA,NA,NA,43,22.175,0.516,0.34
"UMAP [k=228]","UMAP [k=228]","UMAP",228,NA,0.7,0.4,1,NA,1.51,0.932,NA,NA,NA,NA,NA,45,24.382,0.542,0.358
"UMAP [k=237]","UMAP [k=237]","UMAP",237,NA,0.7,0.39,1,NA,1.542,0.877,NA,NA,NA,NA,NA,43,23.293,0.542,0.366
"UMAP [k=245]","UMAP [k=245]","UMAP",245,NA,0.69,0.38,1,NA,1.601,0.863,NA,NA,NA,NA,NA,52,29.028,0.558,0.346
"UMAP [k=28]","UMAP [k=28]","UMAP",28,NA,0.69,0.38,1,NA,0.556,0.89,NA,NA,NA,NA,NA,38,19.902,0.524,0.369
"UMAP [k=3]","UMAP [k=3]","UMAP",3,NA,0.69,0.37,1,NA,0.187,0.932,NA,NA,NA,NA,NA,38,17.996,0.474,0.318
"UMAP [k=36]","UMAP [k=36]","UMAP",36,NA,0.69,0.38,1,NA,0.612,0.89,NA,NA,NA,NA,NA,38,19.28,0.507,0.352
"UMAP [k=45]","UMAP [k=45]","UMAP",45,NA,0.71,0.42,1,NA,0.667,0.863,NA,NA,NA,NA,NA,43,22.772,0.53,0.354
"UMAP [k=53]","UMAP [k=53]","UMAP",53,NA,0.7,0.4,1,NA,0.712,0.877,NA,NA,NA,NA,NA,43,22.943,0.534,0.358
"UMAP [k=61]","UMAP [k=61]","UMAP",61,NA,0.71,0.42,1,NA,0.758,0.877,NA,NA,NA,NA,NA,43,22.638,0.526,0.351
"UMAP [k=70]","UMAP [k=70]","UMAP",70,NA,0.7,0.41,1,NA,0.806,0.932,NA,NA,NA,NA,NA,45,24.354,0.541,0.358
"UMAP [k=78]","UMAP [k=78]","UMAP",78,NA,0.71,0.42,1,NA,0.845,0.863,NA,NA,NA,NA,NA,40,20.907,0.523,0.359
"UMAP [k=86]","UMAP [k=86]","UMAP",86,NA,0.7,0.39,1,NA,0.881,0.89,NA,NA,NA,NA,NA,38,19.321,0.508,0.353
"UMAP [k=95]","UMAP [k=95]","UMAP",95,NA,0.7,0.39,1,NA,0.921,0.918,NA,NA,NA,NA,NA,44,23.199,0.527,0.348
