"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"LMDS [k=39] [kQuality=37] (NLDR)","LMDS [k=39] [kQuality=37] (NLDR)","LMDS (NLDR)",39,NA,0.77,0.53,1,NA,0.229,0.885,1,0.769,0.812,1,0.897,24,16.67,0.695,0.428
"LMDS [k=39] [kQuality=38] (NLDR)","LMDS [k=39] [kQuality=38] (NLDR)","LMDS (NLDR)",39,NA,0.77,0.53,1,NA,0.23,0.885,1,0.769,0.812,1,0.897,24,16.67,0.695,0.428
"LMDS [k=39] [kQuality=39] (NLDR)","LMDS [k=39] [kQuality=39] (NLDR)","LMDS (NLDR)",39,NA,0.77,0.53,1,NA,0.223,0.885,1,0.769,0.812,1,0.897,24,16.67,0.695,0.428
"LMDS [k=39] [kQuality=40] (NLDR)","LMDS [k=39] [kQuality=40] (NLDR)","LMDS (NLDR)",39,NA,0.77,0.53,1,NA,0.228,0.885,1,0.769,0.812,1,0.897,24,16.67,0.695,0.428
"LMDS [k=39] [kQuality=41] (NLDR)","LMDS [k=39] [kQuality=41] (NLDR)","LMDS (NLDR)",39,NA,0.77,0.53,1,NA,0.228,0.885,1,0.769,0.812,1,0.897,24,16.67,0.695,0.428
"LMDS [k=39] [kQuality=42] (NLDR)","LMDS [k=39] [kQuality=42] (NLDR)","LMDS (NLDR)",39,NA,0.77,0.53,1,NA,0.23,0.885,1,0.769,0.812,1,0.897,24,16.67,0.695,0.428
"LMDS [k=42] (rNLDR)","LMDS [k=42] (rNLDR)","LMDS (rNLDR)",42,NA,0.78,0.56,1,NA,15.925,0.923,1,0.846,0.867,1,0.929,15,9.198,0.613,0.447
"LMDS [k=42] (smacofx)","LMDS [k=42] (smacofx)","LMDS (smacofx)",42,NA,0.76,0.51,1,NA,0.68,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=42] [kQuality=39] (NLDR)","LMDS [k=42] [kQuality=39] (NLDR)","LMDS (NLDR)",42,NA,0.76,0.51,1,NA,1.747,0.885,1,0.769,0.812,1,0.897,13,7.286,0.56,0.416
"LMDS [k=42] [kQuality=40] (NLDR)","LMDS [k=42] [kQuality=40] (NLDR)","LMDS (NLDR)",42,NA,0.76,0.51,1,NA,1.751,0.885,1,0.769,0.812,1,0.897,13,7.286,0.56,0.416
"LMDS [k=42] [kQuality=41] (NLDR)","LMDS [k=42] [kQuality=41] (NLDR)","LMDS (NLDR)",42,NA,0.76,0.51,1,NA,1.752,0.885,1,0.769,0.812,1,0.897,13,7.286,0.56,0.416
"LMDS [k=42] [kQuality=42] (NLDR)","LMDS [k=42] [kQuality=42] (NLDR)","LMDS (NLDR)",42,NA,0.76,0.51,1,NA,1.75,0.885,1,0.769,0.812,1,0.897,13,7.286,0.56,0.416
"LMDS [k=42] [kQuality=43] (NLDR)","LMDS [k=42] [kQuality=43] (NLDR)","LMDS (NLDR)",42,NA,0.76,0.51,1,NA,1.756,0.885,1,0.769,0.812,1,0.897,13,7.286,0.56,0.416
"LMDS [k=42] [kQuality=44] (NLDR)","LMDS [k=42] [kQuality=44] (NLDR)","LMDS (NLDR)",42,NA,0.76,0.51,1,NA,1.731,0.885,1,0.769,0.812,1,0.897,13,7.286,0.56,0.416
"LMDS [k=42] [kQuality=45] (NLDR)","LMDS [k=42] [kQuality=45] (NLDR)","LMDS (NLDR)",42,NA,0.76,0.51,1,NA,1.715,0.885,1,0.769,0.812,1,0.897,13,7.286,0.56,0.416
"LMDS [k=45] (rNLDR)","LMDS [k=45] (rNLDR)","LMDS (rNLDR)",45,NA,0.78,0.55,1,NA,9.161,0.923,1,0.846,0.867,1,0.929,13,7.385,0.568,0.424
"LMDS [k=45] (smacofx)","LMDS [k=45] (smacofx)","LMDS (smacofx)",45,NA,0.76,0.51,1,NA,1.439,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=45] [kQuality=42] (NLDR)","LMDS [k=45] [kQuality=42] (NLDR)","LMDS (NLDR)",45,NA,0.74,0.47,1,NA,0.413,0.885,1,0.769,0.812,1,0.897,13,6.714,0.516,0.372
"LMDS [k=45] [kQuality=43] (NLDR)","LMDS [k=45] [kQuality=43] (NLDR)","LMDS (NLDR)",45,NA,0.74,0.47,1,NA,0.411,0.885,1,0.769,0.812,1,0.897,13,6.714,0.516,0.372
"LMDS [k=45] [kQuality=44] (NLDR)","LMDS [k=45] [kQuality=44] (NLDR)","LMDS (NLDR)",45,NA,0.74,0.47,1,NA,0.404,0.885,1,0.769,0.812,1,0.897,13,6.714,0.516,0.372
"LMDS [k=45] [kQuality=45] (NLDR)","LMDS [k=45] [kQuality=45] (NLDR)","LMDS (NLDR)",45,NA,0.74,0.47,1,NA,0.402,0.885,1,0.769,0.812,1,0.897,13,6.714,0.516,0.372
"LMDS [k=45] [kQuality=46] (NLDR)","LMDS [k=45] [kQuality=46] (NLDR)","LMDS (NLDR)",45,NA,0.74,0.47,1,NA,0.414,0.885,1,0.769,0.812,1,0.897,13,6.714,0.516,0.372
"LMDS [k=45] [kQuality=47] (NLDR)","LMDS [k=45] [kQuality=47] (NLDR)","LMDS (NLDR)",45,NA,0.74,0.47,1,NA,0.415,0.885,1,0.769,0.812,1,0.897,13,6.714,0.516,0.372
"LMDS [k=45] [kQuality=48] (NLDR)","LMDS [k=45] [kQuality=48] (NLDR)","LMDS (NLDR)",45,NA,0.74,0.47,1,NA,0.416,0.885,1,0.769,0.812,1,0.897,13,6.714,0.516,0.372
"LMDS [k=48] (rNLDR)","LMDS [k=48] (rNLDR)","LMDS (rNLDR)",48,NA,0.78,0.56,1,NA,14.116,0.923,1,0.846,0.867,1,0.929,13,7.516,0.578,0.434
"LMDS [k=48] (smacofx)","LMDS [k=48] (smacofx)","LMDS (smacofx)",48,NA,0.76,0.51,1,NA,0.899,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=48] [kQuality=45] (NLDR)","LMDS [k=48] [kQuality=45] (NLDR)","LMDS (NLDR)",48,NA,0.76,0.52,1,NA,10.752,0.885,0.923,0.846,0.857,0.923,0.889,20,12.44,0.622,0.4
"LMDS [k=48] [kQuality=46] (NLDR)","LMDS [k=48] [kQuality=46] (NLDR)","LMDS (NLDR)",48,NA,0.76,0.52,1,NA,10.799,0.885,0.923,0.846,0.857,0.923,0.889,20,12.44,0.622,0.4
"LMDS [k=48] [kQuality=47] (NLDR)","LMDS [k=48] [kQuality=47] (NLDR)","LMDS (NLDR)",48,NA,0.76,0.52,1,NA,10.855,0.885,0.923,0.846,0.857,0.923,0.889,20,12.44,0.622,0.4
"LMDS [k=48] [kQuality=48] (NLDR)","LMDS [k=48] [kQuality=48] (NLDR)","LMDS (NLDR)",48,NA,0.76,0.52,1,NA,10.845,0.885,0.923,0.846,0.857,0.923,0.889,20,12.44,0.622,0.4
"LMDS [k=48] [kQuality=49] (NLDR)","LMDS [k=48] [kQuality=49] (NLDR)","LMDS (NLDR)",48,NA,0.76,0.52,1,NA,10.811,0.885,0.923,0.846,0.857,0.923,0.889,20,12.44,0.622,0.4
"LMDS [k=48] [kQuality=50] (NLDR)","LMDS [k=48] [kQuality=50] (NLDR)","LMDS (NLDR)",48,NA,0.76,0.52,1,NA,10.837,0.885,0.923,0.846,0.857,0.923,0.889,20,12.44,0.622,0.4
"LMDS [k=48] [kQuality=51] (NLDR)","LMDS [k=48] [kQuality=51] (NLDR)","LMDS (NLDR)",48,NA,0.76,0.52,1,NA,10.8,0.885,0.923,0.846,0.857,0.923,0.889,20,12.44,0.622,0.4
"LMDS [k=51] (rNLDR)","LMDS [k=51] (rNLDR)","LMDS (rNLDR)",51,NA,0.78,0.56,1,NA,12.848,0.923,1,0.846,0.867,1,0.929,13,7.374,0.567,0.423
"LMDS [k=51] (smacofx)","LMDS [k=51] (smacofx)","LMDS (smacofx)",51,NA,0.76,0.51,1,NA,0.771,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=51] [kQuality=48] (NLDR)","LMDS [k=51] [kQuality=48] (NLDR)","LMDS (NLDR)",51,NA,0.74,0.48,1,NA,1.174,0.885,1,0.769,0.812,1,0.897,26,17.231,0.663,0.374
"LMDS [k=51] [kQuality=49] (NLDR)","LMDS [k=51] [kQuality=49] (NLDR)","LMDS (NLDR)",51,NA,0.74,0.48,1,NA,1.189,0.885,1,0.769,0.812,1,0.897,26,17.231,0.663,0.374
"LMDS [k=51] [kQuality=50] (NLDR)","LMDS [k=51] [kQuality=50] (NLDR)","LMDS (NLDR)",51,NA,0.74,0.48,1,NA,1.205,0.885,1,0.769,0.812,1,0.897,26,17.231,0.663,0.374
"LMDS [k=51] [kQuality=51] (NLDR)","LMDS [k=51] [kQuality=51] (NLDR)","LMDS (NLDR)",51,NA,0.74,0.48,1,NA,1.209,0.885,1,0.769,0.812,1,0.897,26,17.231,0.663,0.374
"LMDS [k=51] [kQuality=52] (NLDR)","LMDS [k=51] [kQuality=52] (NLDR)","LMDS (NLDR)",51,NA,0.74,0.48,1,NA,1.189,0.885,1,0.769,0.812,1,0.897,26,17.231,0.663,0.374
"LMDS [k=51] [kQuality=53] (NLDR)","LMDS [k=51] [kQuality=53] (NLDR)","LMDS (NLDR)",51,NA,0.74,0.48,1,NA,1.205,0.885,1,0.769,0.812,1,0.897,26,17.231,0.663,0.374
"LMDS [k=51] [kQuality=54] (NLDR)","LMDS [k=51] [kQuality=54] (NLDR)","LMDS (NLDR)",51,NA,0.74,0.48,1,NA,1.203,0.885,1,0.769,0.812,1,0.897,26,17.231,0.663,0.374
"LMDS [k=54] (rNLDR)","LMDS [k=54] (rNLDR)","LMDS (rNLDR)",54,NA,0.78,0.55,1,NA,22.337,0.923,1,0.846,0.867,1,0.929,14,7.934,0.567,0.411
"LMDS [k=54] (smacofx)","LMDS [k=54] (smacofx)","LMDS (smacofx)",54,NA,0.76,0.51,1,NA,1.286,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=54] [kQuality=51] (NLDR)","LMDS [k=54] [kQuality=51] (NLDR)","LMDS (NLDR)",54,NA,0.77,0.53,1,NA,2.307,0.885,1,0.769,0.812,1,0.897,13,6.901,0.531,0.386
"LMDS [k=54] [kQuality=52] (NLDR)","LMDS [k=54] [kQuality=52] (NLDR)","LMDS (NLDR)",54,NA,0.77,0.53,1,NA,2.347,0.885,1,0.769,0.812,1,0.897,13,6.901,0.531,0.386
"LMDS [k=54] [kQuality=53] (NLDR)","LMDS [k=54] [kQuality=53] (NLDR)","LMDS (NLDR)",54,NA,0.77,0.53,1,NA,2.421,0.885,1,0.769,0.812,1,0.897,13,6.901,0.531,0.386
"LMDS [k=54] [kQuality=54] (NLDR)","LMDS [k=54] [kQuality=54] (NLDR)","LMDS (NLDR)",54,NA,0.77,0.53,1,NA,2.405,0.885,1,0.769,0.812,1,0.897,13,6.901,0.531,0.386
"LMDS [k=54] [kQuality=55] (NLDR)","LMDS [k=54] [kQuality=55] (NLDR)","LMDS (NLDR)",54,NA,0.77,0.53,1,NA,2.36,0.885,1,0.769,0.812,1,0.897,13,6.901,0.531,0.386
"LMDS [k=54] [kQuality=56] (NLDR)","LMDS [k=54] [kQuality=56] (NLDR)","LMDS (NLDR)",54,NA,0.77,0.53,1,NA,2.386,0.885,1,0.769,0.812,1,0.897,13,6.901,0.531,0.386
"LMDS [k=54] [kQuality=57] (NLDR)","LMDS [k=54] [kQuality=57] (NLDR)","LMDS (NLDR)",54,NA,0.77,0.53,1,NA,2.353,0.885,1,0.769,0.812,1,0.897,13,6.901,0.531,0.386
"LMDS [k=57] (rNLDR)","LMDS [k=57] (rNLDR)","LMDS (rNLDR)",57,NA,0.78,0.56,1,NA,12.815,0.962,1,0.923,0.929,1,0.963,13,7.44,0.572,0.428
"LMDS [k=57] (smacofx)","LMDS [k=57] (smacofx)","LMDS (smacofx)",57,NA,0.76,0.51,1,NA,0.992,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=57] [kQuality=54] (NLDR)","LMDS [k=57] [kQuality=54] (NLDR)","LMDS (NLDR)",57,NA,0.75,0.5,1,NA,0.214,0.923,1,0.846,0.867,1,0.929,21,12.626,0.601,0.368
"LMDS [k=57] [kQuality=55] (NLDR)","LMDS [k=57] [kQuality=55] (NLDR)","LMDS (NLDR)",57,NA,0.75,0.5,1,NA,0.213,0.923,1,0.846,0.867,1,0.929,21,12.626,0.601,0.368
"LMDS [k=57] [kQuality=56] (NLDR)","LMDS [k=57] [kQuality=56] (NLDR)","LMDS (NLDR)",57,NA,0.75,0.5,1,NA,0.214,0.923,1,0.846,0.867,1,0.929,21,12.626,0.601,0.368
"LMDS [k=57] [kQuality=57] (NLDR)","LMDS [k=57] [kQuality=57] (NLDR)","LMDS (NLDR)",57,NA,0.75,0.5,1,NA,0.207,0.923,1,0.846,0.867,1,0.929,21,12.626,0.601,0.368
"LMDS [k=57] [kQuality=58] (NLDR)","LMDS [k=57] [kQuality=58] (NLDR)","LMDS (NLDR)",57,NA,0.75,0.5,1,NA,0.213,0.923,1,0.846,0.867,1,0.929,21,12.626,0.601,0.368
"LMDS [k=57] [kQuality=59] (NLDR)","LMDS [k=57] [kQuality=59] (NLDR)","LMDS (NLDR)",57,NA,0.75,0.5,1,NA,0.206,0.923,1,0.846,0.867,1,0.929,21,12.626,0.601,0.368
"LMDS [k=57] [kQuality=60] (NLDR)","LMDS [k=57] [kQuality=60] (NLDR)","LMDS (NLDR)",57,NA,0.75,0.5,1,NA,0.214,0.923,1,0.846,0.867,1,0.929,21,12.626,0.601,0.368
"LMDS [k=6] (rNLDR)","LMDS [k=6] (rNLDR)","LMDS (rNLDR)",6,NA,0.71,0.41,1,NA,14.527,0.923,1,0.846,0.867,1,0.929,21,12.571,0.599,0.365
"LMDS [k=6] (smacofx)","LMDS [k=6] (smacofx)","LMDS (smacofx)",6,NA,0.76,0.51,1,NA,6.12,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=6] [kQuality=3] (NLDR)","LMDS [k=6] [kQuality=3] (NLDR)","LMDS (NLDR)",6,NA,0.71,0.41,1,NA,0.379,0.923,1,0.846,0.867,1,0.929,21,12.571,0.599,0.365
"LMDS [k=6] [kQuality=4] (NLDR)","LMDS [k=6] [kQuality=4] (NLDR)","LMDS (NLDR)",6,NA,0.7,0.4,1,NA,0.244,0.923,1,0.846,0.867,1,0.929,26,16.692,0.642,0.353
"LMDS [k=6] [kQuality=5] (NLDR)","LMDS [k=6] [kQuality=5] (NLDR)","LMDS (NLDR)",6,NA,0.71,0.41,1,NA,0.379,0.923,1,0.846,0.867,1,0.929,21,12.571,0.599,0.365
"LMDS [k=6] [kQuality=6] (NLDR)","LMDS [k=6] [kQuality=6] (NLDR)","LMDS (NLDR)",6,NA,0.72,0.43,1,NA,1.424,0.923,1,0.846,0.867,1,0.929,16,9.231,0.577,0.399
"LMDS [k=6] [kQuality=7] (NLDR)","LMDS [k=6] [kQuality=7] (NLDR)","LMDS (NLDR)",6,NA,0.72,0.43,1,NA,1.404,0.923,1,0.846,0.867,1,0.929,16,9.231,0.577,0.399
"LMDS [k=6] [kQuality=8] (NLDR)","LMDS [k=6] [kQuality=8] (NLDR)","LMDS (NLDR)",6,NA,0.71,0.41,1,NA,0.379,0.923,1,0.846,0.867,1,0.929,21,12.571,0.599,0.365
"LMDS [k=6] [kQuality=9] (NLDR)","LMDS [k=6] [kQuality=9] (NLDR)","LMDS (NLDR)",6,NA,0.72,0.43,1,NA,1.419,0.923,1,0.846,0.867,1,0.929,16,9.231,0.577,0.399
"LMDS [k=60] (rNLDR)","LMDS [k=60] (rNLDR)","LMDS (rNLDR)",60,NA,0.78,0.56,1,NA,11.897,0.923,1,0.846,0.867,1,0.929,16,9.418,0.589,0.411
"LMDS [k=60] (smacofx)","LMDS [k=60] (smacofx)","LMDS (smacofx)",60,NA,0.76,0.51,1,NA,0.391,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=60] [kQuality=57] (NLDR)","LMDS [k=60] [kQuality=57] (NLDR)","LMDS (NLDR)",60,NA,0.75,0.5,1,NA,9.134,0.885,1,0.769,0.812,1,0.897,26,17.077,0.657,0.368
"LMDS [k=60] [kQuality=58] (NLDR)","LMDS [k=60] [kQuality=58] (NLDR)","LMDS (NLDR)",60,NA,0.75,0.5,1,NA,9.201,0.885,1,0.769,0.812,1,0.897,26,17.077,0.657,0.368
"LMDS [k=60] [kQuality=59] (NLDR)","LMDS [k=60] [kQuality=59] (NLDR)","LMDS (NLDR)",60,NA,0.75,0.5,1,NA,9.197,0.885,1,0.769,0.812,1,0.897,26,17.077,0.657,0.368
"LMDS [k=60] [kQuality=60] (NLDR)","LMDS [k=60] [kQuality=60] (NLDR)","LMDS (NLDR)",60,NA,0.75,0.5,1,NA,9.341,0.885,1,0.769,0.812,1,0.897,26,17.077,0.657,0.368
"LMDS [k=60] [kQuality=61] (NLDR)","LMDS [k=60] [kQuality=61] (NLDR)","LMDS (NLDR)",60,NA,0.75,0.5,1,NA,9.372,0.885,1,0.769,0.812,1,0.897,26,17.077,0.657,0.368
"LMDS [k=60] [kQuality=62] (NLDR)","LMDS [k=60] [kQuality=62] (NLDR)","LMDS (NLDR)",60,NA,0.75,0.5,1,NA,9.28,0.885,1,0.769,0.812,1,0.897,26,17.077,0.657,0.368
"LMDS [k=60] [kQuality=63] (NLDR)","LMDS [k=60] [kQuality=63] (NLDR)","LMDS (NLDR)",60,NA,0.74,0.47,1,NA,0.216,0.885,1,0.769,0.812,1,0.897,25,15.44,0.618,0.34
"LMDS [k=63] (rNLDR)","LMDS [k=63] (rNLDR)","LMDS (rNLDR)",63,NA,0.78,0.56,1,NA,29.269,0.962,1,0.923,0.929,1,0.963,13,7.385,0.568,0.424
"LMDS [k=63] (smacofx)","LMDS [k=63] (smacofx)","LMDS (smacofx)",63,NA,0.76,0.51,1,NA,0.762,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=63] [kQuality=60] (NLDR)","LMDS [k=63] [kQuality=60] (NLDR)","LMDS (NLDR)",63,NA,0.75,0.5,1,NA,5.227,0.962,1,0.923,0.929,1,0.963,25,16.132,0.645,0.367
"LMDS [k=63] [kQuality=61] (NLDR)","LMDS [k=63] [kQuality=61] (NLDR)","LMDS (NLDR)",63,NA,0.75,0.5,1,NA,5.163,0.962,1,0.923,0.929,1,0.963,25,16.132,0.645,0.367
"LMDS [k=63] [kQuality=62] (NLDR)","LMDS [k=63] [kQuality=62] (NLDR)","LMDS (NLDR)",63,NA,0.75,0.5,1,NA,5.204,0.962,1,0.923,0.929,1,0.963,25,16.132,0.645,0.367
"LMDS [k=63] [kQuality=63] (NLDR)","LMDS [k=63] [kQuality=63] (NLDR)","LMDS (NLDR)",63,NA,0.75,0.5,1,NA,5.163,0.962,1,0.923,0.929,1,0.963,25,16.132,0.645,0.367
"LMDS [k=63] [kQuality=64] (NLDR)","LMDS [k=63] [kQuality=64] (NLDR)","LMDS (NLDR)",63,NA,0.75,0.5,1,NA,5.125,0.962,1,0.923,0.929,1,0.963,25,16.132,0.645,0.367
"LMDS [k=63] [kQuality=65] (NLDR)","LMDS [k=63] [kQuality=65] (NLDR)","LMDS (NLDR)",63,NA,0.75,0.5,1,NA,5.101,0.962,1,0.923,0.929,1,0.963,25,16.132,0.645,0.367
"LMDS [k=63] [kQuality=66] (NLDR)","LMDS [k=63] [kQuality=66] (NLDR)","LMDS (NLDR)",63,NA,0.75,0.5,1,NA,5.161,0.962,1,0.923,0.929,1,0.963,25,16.132,0.645,0.367
"LMDS [k=66] (rNLDR)","LMDS [k=66] (rNLDR)","LMDS (rNLDR)",66,NA,0.77,0.54,1,NA,275.022,0.885,1,0.769,0.812,1,0.897,13,7.143,0.549,0.405
"LMDS [k=66] (smacofx)","LMDS [k=66] (smacofx)","LMDS (smacofx)",66,NA,0.76,0.51,1,NA,0.561,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=66] [kQuality=63] (NLDR)","LMDS [k=66] [kQuality=63] (NLDR)","LMDS (NLDR)",66,NA,0.76,0.51,1,NA,0.35,0.885,1,0.769,0.812,1,0.897,14,7.505,0.536,0.381
"LMDS [k=66] [kQuality=64] (NLDR)","LMDS [k=66] [kQuality=64] (NLDR)","LMDS (NLDR)",66,NA,0.76,0.51,1,NA,0.347,0.885,1,0.769,0.812,1,0.897,14,7.505,0.536,0.381
"LMDS [k=66] [kQuality=65] (NLDR)","LMDS [k=66] [kQuality=65] (NLDR)","LMDS (NLDR)",66,NA,0.76,0.51,1,NA,0.346,0.885,1,0.769,0.812,1,0.897,14,7.505,0.536,0.381
"LMDS [k=66] [kQuality=66] (NLDR)","LMDS [k=66] [kQuality=66] (NLDR)","LMDS (NLDR)",66,NA,0.76,0.51,1,NA,0.346,0.885,1,0.769,0.812,1,0.897,14,7.505,0.536,0.381
"LMDS [k=66] [kQuality=67] (NLDR)","LMDS [k=66] [kQuality=67] (NLDR)","LMDS (NLDR)",66,NA,0.76,0.51,1,NA,0.345,0.885,1,0.769,0.812,1,0.897,14,7.505,0.536,0.381
"LMDS [k=66] [kQuality=68] (NLDR)","LMDS [k=66] [kQuality=68] (NLDR)","LMDS (NLDR)",66,NA,0.76,0.51,1,NA,0.346,0.885,1,0.769,0.812,1,0.897,14,7.505,0.536,0.381
"LMDS [k=66] [kQuality=69] (NLDR)","LMDS [k=66] [kQuality=69] (NLDR)","LMDS (NLDR)",66,NA,0.76,0.51,1,NA,0.347,0.885,1,0.769,0.812,1,0.897,14,7.505,0.536,0.381
"LMDS [k=69] (rNLDR)","LMDS [k=69] (rNLDR)","LMDS (rNLDR)",69,NA,0.77,0.54,1,NA,10.648,0.962,1,0.923,0.929,1,0.963,26,18.198,0.7,0.411
"LMDS [k=69] (smacofx)","LMDS [k=69] (smacofx)","LMDS (smacofx)",69,NA,0.76,0.51,1,NA,1.835,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=69] [kQuality=66] (NLDR)","LMDS [k=69] [kQuality=66] (NLDR)","LMDS (NLDR)",69,NA,0.76,0.51,1,NA,0.594,0.923,1,0.846,0.867,1,0.929,15,8.275,0.552,0.385
"LMDS [k=69] [kQuality=67] (NLDR)","LMDS [k=69] [kQuality=67] (NLDR)","LMDS (NLDR)",69,NA,0.76,0.51,1,NA,0.593,0.923,1,0.846,0.867,1,0.929,15,8.275,0.552,0.385
"LMDS [k=69] [kQuality=68] (NLDR)","LMDS [k=69] [kQuality=68] (NLDR)","LMDS (NLDR)",69,NA,0.76,0.51,1,NA,0.593,0.923,1,0.846,0.867,1,0.929,15,8.275,0.552,0.385
"LMDS [k=69] [kQuality=69] (NLDR)","LMDS [k=69] [kQuality=69] (NLDR)","LMDS (NLDR)",69,NA,0.76,0.51,1,NA,0.592,0.923,1,0.846,0.867,1,0.929,15,8.275,0.552,0.385
"LMDS [k=69] [kQuality=70] (NLDR)","LMDS [k=69] [kQuality=70] (NLDR)","LMDS (NLDR)",69,NA,0.76,0.51,1,NA,0.571,0.923,1,0.846,0.867,1,0.929,15,8.275,0.552,0.385
"LMDS [k=69] [kQuality=71] (NLDR)","LMDS [k=69] [kQuality=71] (NLDR)","LMDS (NLDR)",69,NA,0.76,0.51,1,NA,0.592,0.923,1,0.846,0.867,1,0.929,15,8.275,0.552,0.385
"LMDS [k=69] [kQuality=72] (NLDR)","LMDS [k=69] [kQuality=72] (NLDR)","LMDS (NLDR)",69,NA,0.76,0.51,1,NA,0.592,0.923,1,0.846,0.867,1,0.929,15,8.275,0.552,0.385
"LMDS [k=72] (rNLDR)","LMDS [k=72] (rNLDR)","LMDS (rNLDR)",72,NA,0.76,0.52,1,NA,80.759,0.923,1,0.846,0.867,1,0.929,25,16.912,0.676,0.399
"LMDS [k=72] (smacofx)","LMDS [k=72] (smacofx)","LMDS (smacofx)",72,NA,0.76,0.51,1,NA,0.391,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=72] [kQuality=69] (NLDR)","LMDS [k=72] [kQuality=69] (NLDR)","LMDS (NLDR)",72,NA,0.76,0.52,1,NA,0.485,0.923,1,0.846,0.867,1,0.929,25,16.912,0.676,0.399
"LMDS [k=72] [kQuality=70] (NLDR)","LMDS [k=72] [kQuality=70] (NLDR)","LMDS (NLDR)",72,NA,0.76,0.52,1,NA,0.482,0.923,1,0.846,0.867,1,0.929,25,16.912,0.676,0.399
"LMDS [k=72] [kQuality=71] (NLDR)","LMDS [k=72] [kQuality=71] (NLDR)","LMDS (NLDR)",72,NA,0.76,0.52,1,NA,0.482,0.923,1,0.846,0.867,1,0.929,25,16.912,0.676,0.399
"LMDS [k=72] [kQuality=72] (NLDR)","LMDS [k=72] [kQuality=72] (NLDR)","LMDS (NLDR)",72,NA,0.76,0.52,1,NA,0.474,0.923,1,0.846,0.867,1,0.929,25,16.912,0.676,0.399
"LMDS [k=72] [kQuality=73] (NLDR)","LMDS [k=72] [kQuality=73] (NLDR)","LMDS (NLDR)",72,NA,0.76,0.52,1,NA,0.481,0.923,1,0.846,0.867,1,0.929,25,16.912,0.676,0.399
"LMDS [k=72] [kQuality=74] (NLDR)","LMDS [k=72] [kQuality=74] (NLDR)","LMDS (NLDR)",72,NA,0.76,0.52,1,NA,0.489,0.923,1,0.846,0.867,1,0.929,25,16.912,0.676,0.399
"LMDS [k=72] [kQuality=75] (NLDR)","LMDS [k=72] [kQuality=75] (NLDR)","LMDS (NLDR)",72,NA,0.76,0.52,1,NA,0.484,0.923,1,0.846,0.867,1,0.929,25,16.912,0.676,0.399
"LMDS [k=75] (rNLDR)","LMDS [k=75] (rNLDR)","LMDS (rNLDR)",75,NA,0.78,0.56,1,NA,34.55,0.962,1,0.923,0.929,1,0.963,23,15.868,0.69,0.434
"LMDS [k=75] (smacofx)","LMDS [k=75] (smacofx)","LMDS (smacofx)",75,NA,0.76,0.51,1,NA,0.933,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=75] [kQuality=72] (NLDR)","LMDS [k=75] [kQuality=72] (NLDR)","LMDS (NLDR)",75,NA,0.75,0.49,1,NA,0.892,0.962,1,0.923,0.929,1,0.963,21,13.121,0.625,0.391
"LMDS [k=75] [kQuality=73] (NLDR)","LMDS [k=75] [kQuality=73] (NLDR)","LMDS (NLDR)",75,NA,0.75,0.49,1,NA,0.892,0.962,1,0.923,0.929,1,0.963,21,13.121,0.625,0.391
"LMDS [k=75] [kQuality=74] (NLDR)","LMDS [k=75] [kQuality=74] (NLDR)","LMDS (NLDR)",75,NA,0.75,0.49,1,NA,0.893,0.962,1,0.923,0.929,1,0.963,21,13.121,0.625,0.391
"LMDS [k=75] [kQuality=75] (NLDR)","LMDS [k=75] [kQuality=75] (NLDR)","LMDS (NLDR)",75,NA,0.75,0.49,1,NA,0.888,0.962,1,0.923,0.929,1,0.963,21,13.121,0.625,0.391
"LMDS [k=75] [kQuality=76] (NLDR)","LMDS [k=75] [kQuality=76] (NLDR)","LMDS (NLDR)",75,NA,0.75,0.49,1,NA,0.891,0.962,1,0.923,0.929,1,0.963,21,13.121,0.625,0.391
"LMDS [k=75] [kQuality=77] (NLDR)","LMDS [k=75] [kQuality=77] (NLDR)","LMDS (NLDR)",75,NA,0.75,0.49,1,NA,0.89,0.962,1,0.923,0.929,1,0.963,21,13.121,0.625,0.391
"LMDS [k=75] [kQuality=78] (NLDR)","LMDS [k=75] [kQuality=78] (NLDR)","LMDS (NLDR)",75,NA,0.75,0.49,1,NA,0.884,0.962,1,0.923,0.929,1,0.963,21,13.121,0.625,0.391
