"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"LMDS [k=53] [kQuality=54] (NLDR)","LMDS [k=53] [kQuality=54] (NLDR)","LMDS (NLDR)",53,NA,0.75,0.5,1,NA,7.701,0.959,NA,NA,NA,NA,NA,56,37.215,0.665,0.436
"LMDS [k=53] [kQuality=55] (NLDR)","LMDS [k=53] [kQuality=55] (NLDR)","LMDS (NLDR)",53,NA,0.75,0.5,1,NA,7.685,0.959,NA,NA,NA,NA,NA,56,37.215,0.665,0.436
"LMDS [k=53] [kQuality=56] (NLDR)","LMDS [k=53] [kQuality=56] (NLDR)","LMDS (NLDR)",53,NA,0.75,0.5,1,NA,7.659,0.959,NA,NA,NA,NA,NA,56,37.215,0.665,0.436
"LMDS [k=61] (rNLDR)","LMDS [k=61] (rNLDR)","LMDS (rNLDR)",61,NA,0.74,0.48,1,NA,233.093,0.89,NA,NA,NA,NA,NA,67,46.337,0.692,0.418
"LMDS [k=61] (smacofx)","LMDS [k=61] (smacofx)","LMDS (smacofx)",61,NA,0.58,0.16,1,NA,27.851,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=61] [kQuality=58] (NLDR)","LMDS [k=61] [kQuality=58] (NLDR)","LMDS (NLDR)",61,NA,0.76,0.51,1,NA,5.507,0.918,NA,NA,NA,NA,NA,58,38.984,0.672,0.435
"LMDS [k=61] [kQuality=59] (NLDR)","LMDS [k=61] [kQuality=59] (NLDR)","LMDS (NLDR)",61,NA,0.76,0.51,1,NA,5.48,0.918,NA,NA,NA,NA,NA,58,38.984,0.672,0.435
"LMDS [k=61] [kQuality=60] (NLDR)","LMDS [k=61] [kQuality=60] (NLDR)","LMDS (NLDR)",61,NA,0.76,0.51,1,NA,5.539,0.918,NA,NA,NA,NA,NA,58,38.984,0.672,0.435
"LMDS [k=61] [kQuality=61] (NLDR)","LMDS [k=61] [kQuality=61] (NLDR)","LMDS (NLDR)",61,NA,0.76,0.51,1,NA,5.54,0.918,NA,NA,NA,NA,NA,58,38.984,0.672,0.435
"LMDS [k=61] [kQuality=62] (NLDR)","LMDS [k=61] [kQuality=62] (NLDR)","LMDS (NLDR)",61,NA,0.76,0.51,1,NA,5.486,0.918,NA,NA,NA,NA,NA,58,38.984,0.672,0.435
"LMDS [k=61] [kQuality=63] (NLDR)","LMDS [k=61] [kQuality=63] (NLDR)","LMDS (NLDR)",61,NA,0.76,0.51,1,NA,5.471,0.918,NA,NA,NA,NA,NA,58,38.984,0.672,0.435
"LMDS [k=61] [kQuality=64] (NLDR)","LMDS [k=61] [kQuality=64] (NLDR)","LMDS (NLDR)",61,NA,0.76,0.51,1,NA,5.632,0.918,NA,NA,NA,NA,NA,58,38.984,0.672,0.435
"LMDS [k=70] (rNLDR)","LMDS [k=70] (rNLDR)","LMDS (rNLDR)",70,NA,0.77,0.54,1,NA,225.501,0.904,NA,NA,NA,NA,NA,69,51.203,0.742,0.46
"LMDS [k=70] (smacofx)","LMDS [k=70] (smacofx)","LMDS (smacofx)",70,NA,0.58,0.16,1,NA,21.422,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=70] [kQuality=67] (NLDR)","LMDS [k=70] [kQuality=67] (NLDR)","LMDS (NLDR)",70,NA,0.74,0.48,1,NA,26.515,0.918,NA,NA,NA,NA,NA,69,46.972,0.681,0.399
"LMDS [k=70] [kQuality=68] (NLDR)","LMDS [k=70] [kQuality=68] (NLDR)","LMDS (NLDR)",70,NA,0.74,0.48,1,NA,26.489,0.918,NA,NA,NA,NA,NA,69,46.972,0.681,0.399
"LMDS [k=70] [kQuality=69] (NLDR)","LMDS [k=70] [kQuality=69] (NLDR)","LMDS (NLDR)",70,NA,0.74,0.48,1,NA,26.548,0.918,NA,NA,NA,NA,NA,69,46.972,0.681,0.399
"LMDS [k=70] [kQuality=70] (NLDR)","LMDS [k=70] [kQuality=70] (NLDR)","LMDS (NLDR)",70,NA,0.74,0.48,1,NA,26.584,0.918,NA,NA,NA,NA,NA,69,46.972,0.681,0.399
"LMDS [k=70] [kQuality=71] (NLDR)","LMDS [k=70] [kQuality=71] (NLDR)","LMDS (NLDR)",70,NA,0.74,0.48,1,NA,26.649,0.918,NA,NA,NA,NA,NA,69,46.972,0.681,0.399
"LMDS [k=70] [kQuality=72] (NLDR)","LMDS [k=70] [kQuality=72] (NLDR)","LMDS (NLDR)",70,NA,0.74,0.48,1,NA,26.531,0.918,NA,NA,NA,NA,NA,69,46.972,0.681,0.399
"LMDS [k=70] [kQuality=73] (NLDR)","LMDS [k=70] [kQuality=73] (NLDR)","LMDS (NLDR)",70,NA,0.74,0.48,1,NA,26.562,0.918,NA,NA,NA,NA,NA,69,46.972,0.681,0.399
"LMDS [k=78] (rNLDR)","LMDS [k=78] (rNLDR)","LMDS (rNLDR)",78,NA,0.77,0.55,1,NA,230.1,0.932,NA,NA,NA,NA,NA,65,47.11,0.725,0.459
"LMDS [k=78] (smacofx)","LMDS [k=78] (smacofx)","LMDS (smacofx)",78,NA,0.58,0.16,1,NA,23.735,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=78] [kQuality=75] (NLDR)","LMDS [k=78] [kQuality=75] (NLDR)","LMDS (NLDR)",78,NA,0.74,0.48,1,NA,2.549,0.89,NA,NA,NA,NA,NA,69,47,0.681,0.4
"LMDS [k=78] [kQuality=76] (NLDR)","LMDS [k=78] [kQuality=76] (NLDR)","LMDS (NLDR)",78,NA,0.74,0.48,1,NA,2.627,0.89,NA,NA,NA,NA,NA,69,47,0.681,0.4
"LMDS [k=78] [kQuality=77] (NLDR)","LMDS [k=78] [kQuality=77] (NLDR)","LMDS (NLDR)",78,NA,0.74,0.48,1,NA,2.6,0.89,NA,NA,NA,NA,NA,69,47,0.681,0.4
"LMDS [k=78] [kQuality=78] (NLDR)","LMDS [k=78] [kQuality=78] (NLDR)","LMDS (NLDR)",78,NA,0.74,0.48,1,NA,2.548,0.89,NA,NA,NA,NA,NA,69,47,0.681,0.4
"LMDS [k=78] [kQuality=79] (NLDR)","LMDS [k=78] [kQuality=79] (NLDR)","LMDS (NLDR)",78,NA,0.74,0.48,1,NA,2.561,0.89,NA,NA,NA,NA,NA,69,47,0.681,0.4
"LMDS [k=78] [kQuality=80] (NLDR)","LMDS [k=78] [kQuality=80] (NLDR)","LMDS (NLDR)",78,NA,0.74,0.48,1,NA,2.578,0.89,NA,NA,NA,NA,NA,69,47,0.681,0.4
"LMDS [k=78] [kQuality=81] (NLDR)","LMDS [k=78] [kQuality=81] (NLDR)","LMDS (NLDR)",78,NA,0.74,0.48,1,NA,2.624,0.89,NA,NA,NA,NA,NA,69,47,0.681,0.4
"LMDS [k=86] (rNLDR)","LMDS [k=86] (rNLDR)","LMDS (rNLDR)",86,NA,0.77,0.54,1,NA,249.462,0.904,NA,NA,NA,NA,NA,65,46.679,0.718,0.453
"LMDS [k=86] (smacofx)","LMDS [k=86] (smacofx)","LMDS (smacofx)",86,NA,0.58,0.16,1,NA,28.866,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=86] [kQuality=83] (NLDR)","LMDS [k=86] [kQuality=83] (NLDR)","LMDS (NLDR)",86,NA,0.74,0.49,1,NA,2.983,0.904,NA,NA,NA,NA,NA,72,49.996,0.694,0.401
"LMDS [k=86] [kQuality=84] (NLDR)","LMDS [k=86] [kQuality=84] (NLDR)","LMDS (NLDR)",86,NA,0.74,0.49,1,NA,2.972,0.904,NA,NA,NA,NA,NA,72,49.996,0.694,0.401
"LMDS [k=86] [kQuality=85] (NLDR)","LMDS [k=86] [kQuality=85] (NLDR)","LMDS (NLDR)",86,NA,0.74,0.49,1,NA,2.96,0.904,NA,NA,NA,NA,NA,72,49.996,0.694,0.401
"LMDS [k=86] [kQuality=86] (NLDR)","LMDS [k=86] [kQuality=86] (NLDR)","LMDS (NLDR)",86,NA,0.74,0.49,1,NA,2.959,0.904,NA,NA,NA,NA,NA,72,49.996,0.694,0.401
"LMDS [k=86] [kQuality=87] (NLDR)","LMDS [k=86] [kQuality=87] (NLDR)","LMDS (NLDR)",86,NA,0.74,0.49,1,NA,2.994,0.904,NA,NA,NA,NA,NA,72,49.996,0.694,0.401
"LMDS [k=86] [kQuality=88] (NLDR)","LMDS [k=86] [kQuality=88] (NLDR)","LMDS (NLDR)",86,NA,0.74,0.49,1,NA,2.925,0.904,NA,NA,NA,NA,NA,72,49.996,0.694,0.401
"LMDS [k=86] [kQuality=89] (NLDR)","LMDS [k=86] [kQuality=89] (NLDR)","LMDS (NLDR)",86,NA,0.74,0.49,1,NA,2.998,0.904,NA,NA,NA,NA,NA,72,49.996,0.694,0.401
"LMDS [k=95] (rNLDR)","LMDS [k=95] (rNLDR)","LMDS (rNLDR)",95,NA,0.77,0.55,1,NA,143.009,0.89,NA,NA,NA,NA,NA,69,50.675,0.734,0.453
"LMDS [k=95] (smacofx)","LMDS [k=95] (smacofx)","LMDS (smacofx)",95,NA,0.58,0.16,1,NA,30.602,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=95] [kQuality=92] (NLDR)","LMDS [k=95] [kQuality=92] (NLDR)","LMDS (NLDR)",95,NA,0.74,0.49,1,NA,2.527,0.904,NA,NA,NA,NA,NA,72,49.894,0.693,0.399
"LMDS [k=95] [kQuality=93] (NLDR)","LMDS [k=95] [kQuality=93] (NLDR)","LMDS (NLDR)",95,NA,0.74,0.49,1,NA,2.549,0.904,NA,NA,NA,NA,NA,72,49.894,0.693,0.399
"LMDS [k=95] [kQuality=94] (NLDR)","LMDS [k=95] [kQuality=94] (NLDR)","LMDS (NLDR)",95,NA,0.74,0.49,1,NA,2.546,0.904,NA,NA,NA,NA,NA,72,49.894,0.693,0.399
"LMDS [k=95] [kQuality=95] (NLDR)","LMDS [k=95] [kQuality=95] (NLDR)","LMDS (NLDR)",95,NA,0.74,0.49,1,NA,2.495,0.904,NA,NA,NA,NA,NA,72,49.894,0.693,0.399
"LMDS [k=95] [kQuality=96] (NLDR)","LMDS [k=95] [kQuality=96] (NLDR)","LMDS (NLDR)",95,NA,0.74,0.49,1,NA,2.541,0.904,NA,NA,NA,NA,NA,72,49.894,0.693,0.399
"LMDS [k=95] [kQuality=97] (NLDR)","LMDS [k=95] [kQuality=97] (NLDR)","LMDS (NLDR)",95,NA,0.74,0.49,1,NA,2.548,0.904,NA,NA,NA,NA,NA,72,49.894,0.693,0.399
"LMDS [k=95] [kQuality=98] (NLDR)","LMDS [k=95] [kQuality=98] (NLDR)","LMDS (NLDR)",95,NA,0.74,0.49,1,NA,2.538,0.904,NA,NA,NA,NA,NA,72,49.894,0.693,0.399
"MDS (NLDR)","MDS (NLDR)","MDS (NLDR)",NA,NA,0.78,0.55,3,0.002,5.186,0.918,NA,NA,NA,NA,NA,53,35.537,0.671,0.454
"MDS (smacof)","MDS (smacof)","MDS (smacof)",NA,NA,0.58,0.16,3,0,0.042,0.452,NA,NA,NA,NA,NA,91,45.744,0.503,0.131
"PCA_SVD","PCA_SVD","PCA_SVD",NA,NA,0.57,0.13,3,0,2.168,0.63,NA,NA,NA,NA,NA,64,24.39,0.381,0.12
"PPCA","PPCA","PPCA",NA,NA,0.77,0.53,3,0.76,5.55,0.904,NA,NA,NA,NA,NA,50,30.919,0.618,0.414
"tSNE [perp=11]","tSNE [perp=11]","tSNE",NA,11,0.58,0.16,1,NA,1.987,0.753,NA,NA,NA,NA,NA,1,0.163,0.163,0.159
"tSNE [perp=20]","tSNE [perp=20]","tSNE",NA,20,0.56,0.11,1,NA,1.848,0.521,NA,NA,NA,NA,NA,27,6.081,0.225,0.115
"tSNE [perp=28]","tSNE [perp=28]","tSNE",NA,28,0.57,0.13,1,NA,1.884,0.658,NA,NA,NA,NA,NA,23,5.411,0.235,0.141
"tSNE [perp=3]","tSNE [perp=3]","tSNE",NA,3,0.56,0.11,1,NA,1.85,0.712,NA,NA,NA,NA,NA,1,0.171,0.171,0.167
"tSNE [perp=36]","tSNE [perp=36]","tSNE",NA,36,0.55,0.11,1,NA,1.879,0.644,NA,NA,NA,NA,NA,39,10.313,0.264,0.105
"tSNE [perp=45]","tSNE [perp=45]","tSNE",NA,45,0.57,0.14,1,NA,2.018,0.671,NA,NA,NA,NA,NA,53,17.557,0.331,0.115
"tSNE [perp=53]","tSNE [perp=53]","tSNE",NA,53,0.56,0.12,1,NA,1.884,0.589,NA,NA,NA,NA,NA,27,5.984,0.222,0.111
"tSNE [perp=61]","tSNE [perp=61]","tSNE",NA,61,0.54,0.09,1,NA,1.864,0.63,NA,NA,NA,NA,NA,46,12.85,0.279,0.092
"tSNE [perp=70]","tSNE [perp=70]","tSNE",NA,70,0.56,0.11,1,NA,1.936,0.726,NA,NA,NA,NA,NA,48,14.598,0.304,0.108
"tSNE [perp=78]","tSNE [perp=78]","tSNE",NA,78,0.54,0.08,1,NA,1.995,0.548,NA,NA,NA,NA,NA,22,3.614,0.164,0.074
"UMAP [k=103]","UMAP [k=103]","UMAP",103,NA,0.69,0.38,1,NA,0.981,0.904,NA,NA,NA,NA,NA,40,20.305,0.508,0.344
"UMAP [k=11]","UMAP [k=11]","UMAP",11,NA,0.69,0.38,1,NA,0.701,0.89,NA,NA,NA,NA,NA,38,20.134,0.53,0.375
"UMAP [k=111]","UMAP [k=111]","UMAP",111,NA,0.71,0.43,1,NA,1.03,0.89,NA,NA,NA,NA,NA,41,21.504,0.524,0.357
"UMAP [k=120]","UMAP [k=120]","UMAP",120,NA,0.67,0.34,1,NA,1.07,0.89,NA,NA,NA,NA,NA,43,23.024,0.535,0.36
"UMAP [k=128]","UMAP [k=128]","UMAP",128,NA,0.69,0.38,1,NA,1.107,0.877,NA,NA,NA,NA,NA,44,23.163,0.526,0.347
"UMAP [k=137]","UMAP [k=137]","UMAP",137,NA,0.69,0.38,1,NA,1.148,0.877,NA,NA,NA,NA,NA,42,21.768,0.518,0.347
"UMAP [k=145]","UMAP [k=145]","UMAP",145,NA,0.7,0.4,1,NA,1.182,0.877,NA,NA,NA,NA,NA,41,21.524,0.525,0.358
"UMAP [k=153]","UMAP [k=153]","UMAP",153,NA,0.7,0.39,1,NA,1.227,0.863,NA,NA,NA,NA,NA,43,22.533,0.524,0.349
"UMAP [k=162]","UMAP [k=162]","UMAP",162,NA,0.71,0.42,1,NA,1.272,0.89,NA,NA,NA,NA,NA,46,24.841,0.54,0.352
"UMAP [k=170]","UMAP [k=170]","UMAP",170,NA,0.7,0.39,1,NA,1.303,0.945,NA,NA,NA,NA,NA,45,24.557,0.546,0.362
"UMAP [k=178]","UMAP [k=178]","UMAP",178,NA,0.7,0.4,1,NA,1.343,0.89,NA,NA,NA,NA,NA,45,24.313,0.54,0.357
"UMAP [k=187]","UMAP [k=187]","UMAP",187,NA,0.72,0.43,1,NA,1.369,0.904,NA,NA,NA,NA,NA,40,20.858,0.521,0.358
"UMAP [k=195]","UMAP [k=195]","UMAP",195,NA,0.69,0.38,1,NA,1.433,0.89,NA,NA,NA,NA,NA,43,22.756,0.529,0.354
"UMAP [k=20]","UMAP [k=20]","UMAP",20,NA,0.7,0.39,1,NA,0.479,0.932,NA,NA,NA,NA,NA,38,20.134,0.53,0.375
"UMAP [k=203]","UMAP [k=203]","UMAP",203,NA,0.7,0.39,1,NA,1.441,0.877,NA,NA,NA,NA,NA,41,21.28,0.519,0.352
"UMAP [k=212]","UMAP [k=212]","UMAP",212,NA,0.71,0.41,1,NA,1.484,0.904,NA,NA,NA,NA,NA,40,20.98,0.524,0.361
"UMAP [k=220]","UMAP [k=220]","UMAP",220,NA,0.69,0.38,1,NA,1.503,0.877,NA,NA,NA,NA,NA,43,22.175,0.516,0.34
"UMAP [k=228]","UMAP [k=228]","UMAP",228,NA,0.7,0.4,1,NA,1.542,0.932,NA,NA,NA,NA,NA,45,24.382,0.542,0.358
"UMAP [k=237]","UMAP [k=237]","UMAP",237,NA,0.7,0.39,1,NA,1.585,0.877,NA,NA,NA,NA,NA,43,23.293,0.542,0.366
"UMAP [k=245]","UMAP [k=245]","UMAP",245,NA,0.69,0.38,1,NA,1.59,0.863,NA,NA,NA,NA,NA,52,29.028,0.558,0.346
"UMAP [k=28]","UMAP [k=28]","UMAP",28,NA,0.69,0.38,1,NA,0.544,0.89,NA,NA,NA,NA,NA,38,19.902,0.524,0.369
"UMAP [k=3]","UMAP [k=3]","UMAP",3,NA,0.69,0.37,1,NA,0.185,0.932,NA,NA,NA,NA,NA,38,17.996,0.474,0.318
"UMAP [k=36]","UMAP [k=36]","UMAP",36,NA,0.69,0.38,1,NA,0.632,0.89,NA,NA,NA,NA,NA,38,19.28,0.507,0.352
"UMAP [k=45]","UMAP [k=45]","UMAP",45,NA,0.71,0.42,1,NA,0.657,0.863,NA,NA,NA,NA,NA,43,22.772,0.53,0.354
"UMAP [k=53]","UMAP [k=53]","UMAP",53,NA,0.7,0.4,1,NA,0.701,0.877,NA,NA,NA,NA,NA,43,22.943,0.534,0.358
"UMAP [k=61]","UMAP [k=61]","UMAP",61,NA,0.71,0.42,1,NA,0.745,0.877,NA,NA,NA,NA,NA,43,22.638,0.526,0.351
"UMAP [k=70]","UMAP [k=70]","UMAP",70,NA,0.7,0.41,1,NA,0.791,0.932,NA,NA,NA,NA,NA,45,24.354,0.541,0.358
"UMAP [k=78]","UMAP [k=78]","UMAP",78,NA,0.71,0.42,1,NA,0.868,0.863,NA,NA,NA,NA,NA,40,20.907,0.523,0.359
"UMAP [k=86]","UMAP [k=86]","UMAP",86,NA,0.7,0.39,1,NA,0.901,0.89,NA,NA,NA,NA,NA,38,19.321,0.508,0.353
"UMAP [k=95]","UMAP [k=95]","UMAP",95,NA,0.7,0.39,1,NA,0.94,0.918,NA,NA,NA,NA,NA,44,23.199,0.527,0.348
