"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"LMDS [k=81] [kQuality=78] (HSLocalMDS)","LMDS [k=81] [kQuality=78] (HSLocalMDS)","LMDS (HSLocalMDS)",81,NA,0.79,0.58,1,NA,3.251,1,1,1,1,1,1,16,10.099,0.631,0.453
"LMDS [k=81] [kQuality=79] (HSLocalMDS)","LMDS [k=81] [kQuality=79] (HSLocalMDS)","LMDS (HSLocalMDS)",81,NA,0.79,0.58,1,NA,3.295,1,1,1,1,1,1,16,10.099,0.631,0.453
"LMDS [k=81] [kQuality=80] (HSLocalMDS)","LMDS [k=81] [kQuality=80] (HSLocalMDS)","LMDS (HSLocalMDS)",81,NA,0.79,0.58,1,NA,3.337,1,1,1,1,1,1,16,10.099,0.631,0.453
"LMDS [k=81] [kQuality=81] (HSLocalMDS)","LMDS [k=81] [kQuality=81] (HSLocalMDS)","LMDS (HSLocalMDS)",81,NA,0.78,0.55,1,NA,3.334,1,1,1,1,1,1,16,9.725,0.608,0.43
"LMDS [k=81] [kQuality=82] (HSLocalMDS)","LMDS [k=81] [kQuality=82] (HSLocalMDS)","LMDS (HSLocalMDS)",81,NA,0.78,0.55,1,NA,3.325,1,1,1,1,1,1,16,9.725,0.608,0.43
"LMDS [k=81] [kQuality=83] (HSLocalMDS)","LMDS [k=81] [kQuality=83] (HSLocalMDS)","LMDS (HSLocalMDS)",81,NA,0.79,0.58,1,NA,3.291,1,1,1,1,1,1,16,10.099,0.631,0.453
"LMDS [k=81] [kQuality=84] (HSLocalMDS)","LMDS [k=81] [kQuality=84] (HSLocalMDS)","LMDS (HSLocalMDS)",81,NA,0.79,0.58,1,NA,3.307,1,1,1,1,1,1,16,10.099,0.631,0.453
"LMDS [k=84] (smacofx)","LMDS [k=84] (smacofx)","LMDS (smacofx)",84,NA,0.76,0.51,1,NA,1.249,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=84] [kQuality=81] (HSLocalMDS)","LMDS [k=84] [kQuality=81] (HSLocalMDS)","LMDS (HSLocalMDS)",84,NA,0.79,0.57,1,NA,2.959,1,1,1,1,1,1,16,9.89,0.618,0.44
"LMDS [k=84] [kQuality=82] (HSLocalMDS)","LMDS [k=84] [kQuality=82] (HSLocalMDS)","LMDS (HSLocalMDS)",84,NA,0.79,0.57,1,NA,2.905,1,1,1,1,1,1,16,9.89,0.618,0.44
"LMDS [k=84] [kQuality=83] (HSLocalMDS)","LMDS [k=84] [kQuality=83] (HSLocalMDS)","LMDS (HSLocalMDS)",84,NA,0.79,0.57,1,NA,2.919,1,1,1,1,1,1,16,9.89,0.618,0.44
"LMDS [k=84] [kQuality=84] (HSLocalMDS)","LMDS [k=84] [kQuality=84] (HSLocalMDS)","LMDS (HSLocalMDS)",84,NA,0.79,0.57,1,NA,2.943,1,1,1,1,1,1,16,9.89,0.618,0.44
"LMDS [k=84] [kQuality=85] (HSLocalMDS)","LMDS [k=84] [kQuality=85] (HSLocalMDS)","LMDS (HSLocalMDS)",84,NA,0.79,0.57,1,NA,2.963,1,1,1,1,1,1,16,9.89,0.618,0.44
"LMDS [k=84] [kQuality=86] (HSLocalMDS)","LMDS [k=84] [kQuality=86] (HSLocalMDS)","LMDS (HSLocalMDS)",84,NA,0.79,0.58,1,NA,2.959,1,1,1,1,1,1,17,10.89,0.641,0.452
"LMDS [k=84] [kQuality=87] (HSLocalMDS)","LMDS [k=84] [kQuality=87] (HSLocalMDS)","LMDS (HSLocalMDS)",84,NA,0.79,0.58,1,NA,2.915,1,1,1,1,1,1,17,10.89,0.641,0.452
"LMDS [k=87] (smacofx)","LMDS [k=87] (smacofx)","LMDS (smacofx)",87,NA,0.76,0.51,1,NA,0.584,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=87] [kQuality=84] (HSLocalMDS)","LMDS [k=87] [kQuality=84] (HSLocalMDS)","LMDS (HSLocalMDS)",87,NA,0.79,0.57,1,NA,3.776,1,1,1,1,1,1,16,10,0.625,0.447
"LMDS [k=87] [kQuality=85] (HSLocalMDS)","LMDS [k=87] [kQuality=85] (HSLocalMDS)","LMDS (HSLocalMDS)",87,NA,0.79,0.57,1,NA,3.824,1,1,1,1,1,1,16,10,0.625,0.447
"LMDS [k=87] [kQuality=86] (HSLocalMDS)","LMDS [k=87] [kQuality=86] (HSLocalMDS)","LMDS (HSLocalMDS)",87,NA,0.79,0.57,1,NA,3.788,1,1,1,1,1,1,16,10,0.625,0.447
"LMDS [k=87] [kQuality=87] (HSLocalMDS)","LMDS [k=87] [kQuality=87] (HSLocalMDS)","LMDS (HSLocalMDS)",87,NA,0.79,0.57,1,NA,3.828,1,1,1,1,1,1,16,10,0.625,0.447
"LMDS [k=87] [kQuality=88] (HSLocalMDS)","LMDS [k=87] [kQuality=88] (HSLocalMDS)","LMDS (HSLocalMDS)",87,NA,0.79,0.57,1,NA,3.805,0.962,0.923,1,1,0.923,0.96,16,9.945,0.622,0.444
"LMDS [k=87] [kQuality=89] (HSLocalMDS)","LMDS [k=87] [kQuality=89] (HSLocalMDS)","LMDS (HSLocalMDS)",87,NA,0.79,0.57,1,NA,3.806,1,1,1,1,1,1,16,10,0.625,0.447
"LMDS [k=87] [kQuality=90] (HSLocalMDS)","LMDS [k=87] [kQuality=90] (HSLocalMDS)","LMDS (HSLocalMDS)",87,NA,0.79,0.57,1,NA,3.825,0.962,0.923,1,1,0.923,0.96,16,9.945,0.622,0.444
"LMDS [k=9] (smacofx)","LMDS [k=9] (smacofx)","LMDS (smacofx)",9,NA,0.76,0.51,1,NA,4.416,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=9] [kQuality=10] (HSLocalMDS)","LMDS [k=9] [kQuality=10] (HSLocalMDS)","LMDS (HSLocalMDS)",9,NA,0.74,0.47,1,NA,4.238,0.923,0.923,0.923,0.923,0.923,0.923,13,7.462,0.574,0.43
"LMDS [k=9] [kQuality=11] (HSLocalMDS)","LMDS [k=9] [kQuality=11] (HSLocalMDS)","LMDS (HSLocalMDS)",9,NA,0.74,0.47,1,NA,4.284,0.923,0.923,0.923,0.923,0.923,0.923,13,7.462,0.574,0.43
"LMDS [k=9] [kQuality=12] (HSLocalMDS)","LMDS [k=9] [kQuality=12] (HSLocalMDS)","LMDS (HSLocalMDS)",9,NA,0.75,0.49,1,NA,4.226,0.885,0.923,0.846,0.857,0.923,0.889,16,9.901,0.619,0.441
"LMDS [k=9] [kQuality=6] (HSLocalMDS)","LMDS [k=9] [kQuality=6] (HSLocalMDS)","LMDS (HSLocalMDS)",9,NA,0.74,0.47,1,NA,4.265,0.923,0.923,0.923,0.923,0.923,0.923,13,7.462,0.574,0.43
"LMDS [k=9] [kQuality=7] (HSLocalMDS)","LMDS [k=9] [kQuality=7] (HSLocalMDS)","LMDS (HSLocalMDS)",9,NA,0.74,0.47,1,NA,4.272,0.923,0.923,0.923,0.923,0.923,0.923,13,7.462,0.574,0.43
"LMDS [k=9] [kQuality=8] (HSLocalMDS)","LMDS [k=9] [kQuality=8] (HSLocalMDS)","LMDS (HSLocalMDS)",9,NA,0.74,0.47,1,NA,4.208,0.923,0.923,0.923,0.923,0.923,0.923,13,7.462,0.574,0.43
"LMDS [k=9] [kQuality=9] (HSLocalMDS)","LMDS [k=9] [kQuality=9] (HSLocalMDS)","LMDS (HSLocalMDS)",9,NA,0.74,0.47,1,NA,4.258,0.923,0.923,0.923,0.923,0.923,0.923,13,7.462,0.574,0.43
"LMDS [k=90] (smacofx)","LMDS [k=90] (smacofx)","LMDS (smacofx)",90,NA,0.76,0.51,1,NA,3.009,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=90] [kQuality=87] (HSLocalMDS)","LMDS [k=90] [kQuality=87] (HSLocalMDS)","LMDS (HSLocalMDS)",90,NA,0.78,0.56,1,NA,2.655,0.962,1,0.923,0.929,1,0.963,15,9.176,0.612,0.445
"LMDS [k=90] [kQuality=88] (HSLocalMDS)","LMDS [k=90] [kQuality=88] (HSLocalMDS)","LMDS (HSLocalMDS)",90,NA,0.78,0.56,1,NA,2.694,0.962,1,0.923,0.929,1,0.963,15,9.176,0.612,0.445
"LMDS [k=90] [kQuality=89] (HSLocalMDS)","LMDS [k=90] [kQuality=89] (HSLocalMDS)","LMDS (HSLocalMDS)",90,NA,0.78,0.56,1,NA,2.658,1,1,1,1,1,1,16,10,0.625,0.447
"LMDS [k=90] [kQuality=90] (HSLocalMDS)","LMDS [k=90] [kQuality=90] (HSLocalMDS)","LMDS (HSLocalMDS)",90,NA,0.78,0.56,1,NA,2.691,1,1,1,1,1,1,13,7.747,0.596,0.451
"MDS (HSLocalMDS)","MDS (HSLocalMDS)","MDS (HSLocalMDS)",NA,NA,0.78,0.56,3,0,0.28,1,1,1,1,1,1,13,7.747,0.596,0.451
"MDS (smacof)","MDS (smacof)","MDS (smacof)",NA,NA,0.71,0.42,3,0,0.006,1,1,1,1,1,1,28,17.879,0.639,0.327
"PCA_SVD","PCA_SVD","PCA_SVD",NA,NA,0.66,0.31,3,0.045,0.961,0.808,0.846,0.769,0.786,0.846,0.815,25,13.495,0.54,0.262
"PPCA","PPCA","PPCA",NA,NA,0.76,0.51,3,0.003,1.58,1,1,1,1,1,1,13,7.286,0.56,0.416
"tSNE [perp=12]","tSNE [perp=12]","tSNE",NA,12,0.74,0.48,1,NA,0.39,0.885,1,0.769,0.812,1,0.897,2,1.066,0.533,0.511
"tSNE [perp=15]","tSNE [perp=15]","tSNE",NA,15,0.76,0.52,1,NA,0.391,0.885,1,0.769,0.812,1,0.897,1,0.549,0.549,0.538
"tSNE [perp=18]","tSNE [perp=18]","tSNE",NA,18,0.76,0.51,1,NA,0.391,0.923,1,0.846,0.867,1,0.929,12,7.385,0.615,0.482
"tSNE [perp=21]","tSNE [perp=21]","tSNE",NA,21,0.77,0.53,1,NA,0.391,0.923,1,0.846,0.867,1,0.929,11,6.813,0.619,0.497
"tSNE [perp=24]","tSNE [perp=24]","tSNE",NA,24,0.76,0.51,1,NA,0.392,0.962,1,0.923,0.929,1,0.963,11,6.714,0.61,0.488
"tSNE [perp=27]","tSNE [perp=27]","tSNE",NA,27,0.76,0.51,1,NA,0.391,0.923,1,0.846,0.867,1,0.929,14,8.703,0.622,0.466
"tSNE [perp=3]","tSNE [perp=3]","tSNE",NA,3,0.73,0.46,1,NA,0.358,0.885,1,0.769,0.812,1,0.897,1,0.615,0.615,0.604
"tSNE [perp=6]","tSNE [perp=6]","tSNE",NA,6,0.74,0.48,1,NA,0.39,0.885,1,0.769,0.812,1,0.897,2,1.198,0.599,0.577
"tSNE [perp=9]","tSNE [perp=9]","tSNE",NA,9,0.74,0.48,1,NA,0.39,0.885,1,0.769,0.812,1,0.897,2,1.154,0.577,0.555
"UMAP [k=12]","UMAP [k=12]","UMAP",12,NA,0.68,0.35,1,NA,0.138,0.962,1,0.923,0.929,1,0.963,10,4.934,0.493,0.382
"UMAP [k=15]","UMAP [k=15]","UMAP",15,NA,0.7,0.39,1,NA,0.152,1,1,1,1,1,1,13,7.011,0.539,0.395
"UMAP [k=18]","UMAP [k=18]","UMAP",18,NA,0.71,0.4,1,NA,0.163,1,1,1,1,1,1,12,6.495,0.541,0.408
"UMAP [k=21]","UMAP [k=21]","UMAP",21,NA,0.69,0.37,1,NA,0.173,1,1,1,1,1,1,12,6.231,0.519,0.386
"UMAP [k=24]","UMAP [k=24]","UMAP",24,NA,0.71,0.41,1,NA,0.182,1,1,1,1,1,1,11,5.571,0.506,0.384
"UMAP [k=27]","UMAP [k=27]","UMAP",27,NA,0.7,0.39,1,NA,0.206,1,1,1,1,1,1,13,6.912,0.532,0.387
"UMAP [k=3]","UMAP [k=3]","UMAP",3,NA,0.6,0.19,1,NA,0.074,1,1,1,1,1,1,6,2.692,0.449,0.382
"UMAP [k=30]","UMAP [k=30]","UMAP",30,NA,0.7,0.39,1,NA,0.213,1,1,1,1,1,1,13,6.835,0.526,0.381
"UMAP [k=33]","UMAP [k=33]","UMAP",33,NA,0.68,0.35,1,NA,0.22,1,1,1,1,1,1,13,6.934,0.533,0.389
"UMAP [k=36]","UMAP [k=36]","UMAP",36,NA,0.68,0.36,1,NA,0.228,1,1,1,1,1,1,13,6.846,0.527,0.382
"UMAP [k=39]","UMAP [k=39]","UMAP",39,NA,0.71,0.41,1,NA,0.233,1,1,1,1,1,1,13,7.077,0.544,0.4
"UMAP [k=42]","UMAP [k=42]","UMAP",42,NA,0.7,0.39,1,NA,0.24,1,1,1,1,1,1,13,6.758,0.52,0.375
"UMAP [k=45]","UMAP [k=45]","UMAP",45,NA,0.69,0.38,1,NA,0.249,1,1,1,1,1,1,12,5.967,0.497,0.364
"UMAP [k=48]","UMAP [k=48]","UMAP",48,NA,0.7,0.4,1,NA,0.252,1,1,1,1,1,1,13,7.209,0.555,0.41
"UMAP [k=51]","UMAP [k=51]","UMAP",51,NA,0.71,0.4,1,NA,0.259,1,1,1,1,1,1,13,6.846,0.527,0.382
"UMAP [k=54]","UMAP [k=54]","UMAP",54,NA,0.7,0.39,1,NA,0.263,1,1,1,1,1,1,13,6.923,0.533,0.388
"UMAP [k=57]","UMAP [k=57]","UMAP",57,NA,0.71,0.42,1,NA,0.271,1,1,1,1,1,1,13,7.033,0.541,0.397
"UMAP [k=6]","UMAP [k=6]","UMAP",6,NA,0.68,0.36,1,NA,0.103,1,1,1,1,1,1,13,7.011,0.539,0.395
"UMAP [k=60]","UMAP [k=60]","UMAP",60,NA,0.7,0.39,1,NA,0.277,1,1,1,1,1,1,13,6.725,0.517,0.373
"UMAP [k=63]","UMAP [k=63]","UMAP",63,NA,0.7,0.39,1,NA,0.282,1,1,1,1,1,1,13,6.912,0.532,0.387
"UMAP [k=66]","UMAP [k=66]","UMAP",66,NA,0.7,0.4,1,NA,0.285,1,1,1,1,1,1,13,7,0.538,0.394
"UMAP [k=69]","UMAP [k=69]","UMAP",69,NA,0.7,0.39,1,NA,0.291,1,1,1,1,1,1,16,8.868,0.554,0.376
"UMAP [k=72]","UMAP [k=72]","UMAP",72,NA,0.7,0.39,1,NA,0.295,1,1,1,1,1,1,13,7.044,0.542,0.397
"UMAP [k=75]","UMAP [k=75]","UMAP",75,NA,0.69,0.37,1,NA,0.301,1,1,1,1,1,1,13,6.912,0.532,0.387
"UMAP [k=78]","UMAP [k=78]","UMAP",78,NA,0.71,0.41,1,NA,0.307,1,1,1,1,1,1,13,6.967,0.536,0.391
"UMAP [k=81]","UMAP [k=81]","UMAP",81,NA,0.7,0.39,1,NA,0.31,1,1,1,1,1,1,13,6.824,0.525,0.38
"UMAP [k=84]","UMAP [k=84]","UMAP",84,NA,0.69,0.37,1,NA,0.314,1,1,1,1,1,1,17,9.516,0.56,0.371
"UMAP [k=87]","UMAP [k=87]","UMAP",87,NA,0.7,0.39,1,NA,0.331,1,1,1,1,1,1,13,7.088,0.545,0.401
"UMAP [k=9]","UMAP [k=9]","UMAP",9,NA,0.7,0.39,1,NA,0.123,1,1,1,1,1,1,11,5.747,0.522,0.4
"UMAP [k=90]","UMAP [k=90]","UMAP",90,NA,0.7,0.39,1,NA,0.321,1,1,1,1,1,1,14,7.538,0.538,0.383
