"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"LMDS [k=75] [kQuality=72] (NLDR)","LMDS [k=75] [kQuality=72] (NLDR)","LMDS (NLDR)",75,NA,0.76,0.5,1,NA,0.303,0.76,NA,NA,NA,NA,NA,26,18.216,0.701,0.402
"LMDS [k=75] [kQuality=73] (NLDR)","LMDS [k=75] [kQuality=73] (NLDR)","LMDS (NLDR)",75,NA,0.76,0.5,1,NA,0.314,0.76,NA,NA,NA,NA,NA,26,18.216,0.701,0.402
"LMDS [k=75] [kQuality=74] (NLDR)","LMDS [k=75] [kQuality=74] (NLDR)","LMDS (NLDR)",75,NA,0.76,0.5,1,NA,0.314,0.76,NA,NA,NA,NA,NA,26,18.216,0.701,0.402
"LMDS [k=75] [kQuality=75] (NLDR)","LMDS [k=75] [kQuality=75] (NLDR)","LMDS (NLDR)",75,NA,0.76,0.5,1,NA,0.314,0.76,NA,NA,NA,NA,NA,26,18.216,0.701,0.402
"LMDS [k=75] [kQuality=76] (NLDR)","LMDS [k=75] [kQuality=76] (NLDR)","LMDS (NLDR)",75,NA,0.73,0.46,1,NA,0.51,0.64,NA,NA,NA,NA,NA,26,17.182,0.661,0.362
"LMDS [k=75] [kQuality=77] (NLDR)","LMDS [k=75] [kQuality=77] (NLDR)","LMDS (NLDR)",75,NA,0.73,0.46,1,NA,0.489,0.64,NA,NA,NA,NA,NA,26,17.182,0.661,0.362
"LMDS [k=75] [kQuality=78] (NLDR)","LMDS [k=75] [kQuality=78] (NLDR)","LMDS (NLDR)",75,NA,0.73,0.46,1,NA,0.51,0.64,NA,NA,NA,NA,NA,26,17.182,0.661,0.362
"LMDS [k=78] (rNLDR)","LMDS [k=78] (rNLDR)","LMDS (rNLDR)",78,NA,0.75,0.49,1,NA,70.074,0.84,NA,NA,NA,NA,NA,23,15.091,0.656,0.392
"LMDS [k=78] (smacofx)","LMDS [k=78] (smacofx)","LMDS (smacofx)",78,NA,0.74,0.47,1,NA,0.647,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=78] [kQuality=75] (NLDR)","LMDS [k=78] [kQuality=75] (NLDR)","LMDS (NLDR)",78,NA,0.74,0.48,1,NA,0.318,0.68,NA,NA,NA,NA,NA,24,15.716,0.655,0.379
"LMDS [k=78] [kQuality=76] (NLDR)","LMDS [k=78] [kQuality=76] (NLDR)","LMDS (NLDR)",78,NA,0.74,0.48,1,NA,0.319,0.68,NA,NA,NA,NA,NA,24,15.716,0.655,0.379
"LMDS [k=78] [kQuality=77] (NLDR)","LMDS [k=78] [kQuality=77] (NLDR)","LMDS (NLDR)",78,NA,0.74,0.48,1,NA,0.317,0.68,NA,NA,NA,NA,NA,24,15.716,0.655,0.379
"LMDS [k=78] [kQuality=78] (NLDR)","LMDS [k=78] [kQuality=78] (NLDR)","LMDS (NLDR)",78,NA,0.74,0.48,1,NA,0.318,0.68,NA,NA,NA,NA,NA,24,15.716,0.655,0.379
"LMDS [k=78] [kQuality=79] (NLDR)","LMDS [k=78] [kQuality=79] (NLDR)","LMDS (NLDR)",78,NA,0.74,0.48,1,NA,0.319,0.68,NA,NA,NA,NA,NA,24,15.716,0.655,0.379
"LMDS [k=78] [kQuality=80] (NLDR)","LMDS [k=78] [kQuality=80] (NLDR)","LMDS (NLDR)",78,NA,0.74,0.48,1,NA,0.319,0.68,NA,NA,NA,NA,NA,24,15.716,0.655,0.379
"LMDS [k=78] [kQuality=81] (NLDR)","LMDS [k=78] [kQuality=81] (NLDR)","LMDS (NLDR)",78,NA,0.74,0.48,1,NA,0.317,0.68,NA,NA,NA,NA,NA,24,15.716,0.655,0.379
"LMDS [k=81] (rNLDR)","LMDS [k=81] (rNLDR)","LMDS (rNLDR)",81,NA,0.76,0.51,1,NA,19.958,0.76,NA,NA,NA,NA,NA,25,17.284,0.691,0.404
"LMDS [k=81] (smacofx)","LMDS [k=81] (smacofx)","LMDS (smacofx)",81,NA,0.74,0.47,1,NA,0.655,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=81] [kQuality=78] (NLDR)","LMDS [k=81] [kQuality=78] (NLDR)","LMDS (NLDR)",81,NA,0.74,0.47,1,NA,0.306,0.84,NA,NA,NA,NA,NA,18,10.011,0.556,0.349
"LMDS [k=81] [kQuality=79] (NLDR)","LMDS [k=81] [kQuality=79] (NLDR)","LMDS (NLDR)",81,NA,0.74,0.47,1,NA,0.301,0.84,NA,NA,NA,NA,NA,18,10.011,0.556,0.349
"LMDS [k=81] [kQuality=80] (NLDR)","LMDS [k=81] [kQuality=80] (NLDR)","LMDS (NLDR)",81,NA,0.74,0.47,1,NA,0.304,0.84,NA,NA,NA,NA,NA,18,10.011,0.556,0.349
"LMDS [k=81] [kQuality=81] (NLDR)","LMDS [k=81] [kQuality=81] (NLDR)","LMDS (NLDR)",81,NA,0.74,0.47,1,NA,0.305,0.84,NA,NA,NA,NA,NA,18,10.011,0.556,0.349
"LMDS [k=81] [kQuality=82] (NLDR)","LMDS [k=81] [kQuality=82] (NLDR)","LMDS (NLDR)",81,NA,0.74,0.47,1,NA,0.305,0.84,NA,NA,NA,NA,NA,18,10.011,0.556,0.349
"LMDS [k=81] [kQuality=83] (NLDR)","LMDS [k=81] [kQuality=83] (NLDR)","LMDS (NLDR)",81,NA,0.74,0.47,1,NA,0.312,0.84,NA,NA,NA,NA,NA,18,10.011,0.556,0.349
"LMDS [k=81] [kQuality=84] (NLDR)","LMDS [k=81] [kQuality=84] (NLDR)","LMDS (NLDR)",81,NA,0.74,0.47,1,NA,0.306,0.84,NA,NA,NA,NA,NA,18,10.011,0.556,0.349
"LMDS [k=84] (rNLDR)","LMDS [k=84] (rNLDR)","LMDS (rNLDR)",84,NA,0.77,0.54,1,NA,14.571,0.88,NA,NA,NA,NA,NA,25,17.477,0.699,0.412
"LMDS [k=84] (smacofx)","LMDS [k=84] (smacofx)","LMDS (smacofx)",84,NA,0.74,0.47,1,NA,0.689,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=84] [kQuality=81] (NLDR)","LMDS [k=84] [kQuality=81] (NLDR)","LMDS (NLDR)",84,NA,0.76,0.52,1,NA,0.371,0.84,NA,NA,NA,NA,NA,19,11.898,0.626,0.408
"LMDS [k=84] [kQuality=82] (NLDR)","LMDS [k=84] [kQuality=82] (NLDR)","LMDS (NLDR)",84,NA,0.76,0.52,1,NA,0.385,0.84,NA,NA,NA,NA,NA,19,11.898,0.626,0.408
"LMDS [k=84] [kQuality=83] (NLDR)","LMDS [k=84] [kQuality=83] (NLDR)","LMDS (NLDR)",84,NA,0.76,0.52,1,NA,0.366,0.84,NA,NA,NA,NA,NA,19,11.898,0.626,0.408
"LMDS [k=84] [kQuality=84] (NLDR)","LMDS [k=84] [kQuality=84] (NLDR)","LMDS (NLDR)",84,NA,0.76,0.52,1,NA,0.38,0.84,NA,NA,NA,NA,NA,19,11.898,0.626,0.408
"LMDS [k=84] [kQuality=85] (NLDR)","LMDS [k=84] [kQuality=85] (NLDR)","LMDS (NLDR)",84,NA,0.76,0.52,1,NA,0.37,0.84,NA,NA,NA,NA,NA,19,11.898,0.626,0.408
"LMDS [k=84] [kQuality=86] (NLDR)","LMDS [k=84] [kQuality=86] (NLDR)","LMDS (NLDR)",84,NA,0.74,0.48,1,NA,0.333,0.76,NA,NA,NA,NA,NA,17,9.489,0.558,0.363
"LMDS [k=84] [kQuality=87] (NLDR)","LMDS [k=84] [kQuality=87] (NLDR)","LMDS (NLDR)",84,NA,0.76,0.52,1,NA,0.373,0.84,NA,NA,NA,NA,NA,19,11.898,0.626,0.408
"LMDS [k=87] (rNLDR)","LMDS [k=87] (rNLDR)","LMDS (rNLDR)",87,NA,0.77,0.53,1,NA,19.491,0.92,NA,NA,NA,NA,NA,24,16.523,0.688,0.413
"LMDS [k=87] (smacofx)","LMDS [k=87] (smacofx)","LMDS (smacofx)",87,NA,0.74,0.47,1,NA,1.507,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=87] [kQuality=84] (NLDR)","LMDS [k=87] [kQuality=84] (NLDR)","LMDS (NLDR)",87,NA,0.76,0.52,1,NA,0.39,0.88,NA,NA,NA,NA,NA,17,10.17,0.598,0.403
"LMDS [k=87] [kQuality=85] (NLDR)","LMDS [k=87] [kQuality=85] (NLDR)","LMDS (NLDR)",87,NA,0.76,0.51,1,NA,0.374,0.8,NA,NA,NA,NA,NA,16,9.284,0.58,0.396
"LMDS [k=87] [kQuality=86] (NLDR)","LMDS [k=87] [kQuality=86] (NLDR)","LMDS (NLDR)",87,NA,0.75,0.49,1,NA,0.417,0.96,NA,NA,NA,NA,NA,18,10.568,0.587,0.38
"LMDS [k=87] [kQuality=87] (NLDR)","LMDS [k=87] [kQuality=87] (NLDR)","LMDS (NLDR)",87,NA,0.77,0.53,1,NA,0.601,0.84,NA,NA,NA,NA,NA,23,15.602,0.678,0.414
"LMDS [k=9] (rNLDR)","LMDS [k=9] (rNLDR)","LMDS (rNLDR)",9,NA,0.71,0.42,1,NA,14.34,0.92,NA,NA,NA,NA,NA,14,7.75,0.554,0.393
"LMDS [k=9] (smacofx)","LMDS [k=9] (smacofx)","LMDS (smacofx)",9,NA,0.74,0.47,1,NA,3.424,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=9] [kQuality=10] (NLDR)","LMDS [k=9] [kQuality=10] (NLDR)","LMDS (NLDR)",9,NA,0.67,0.33,1,NA,2.992,0.92,NA,NA,NA,NA,NA,11,5.136,0.467,0.341
"LMDS [k=9] [kQuality=11] (NLDR)","LMDS [k=9] [kQuality=11] (NLDR)","LMDS (NLDR)",9,NA,0.67,0.33,1,NA,2.967,0.92,NA,NA,NA,NA,NA,11,5.136,0.467,0.341
"LMDS [k=9] [kQuality=12] (NLDR)","LMDS [k=9] [kQuality=12] (NLDR)","LMDS (NLDR)",9,NA,0.67,0.33,1,NA,2.897,0.92,NA,NA,NA,NA,NA,11,5.136,0.467,0.341
"LMDS [k=9] [kQuality=6] (NLDR)","LMDS [k=9] [kQuality=6] (NLDR)","LMDS (NLDR)",9,NA,0.68,0.34,1,NA,0.251,0.92,NA,NA,NA,NA,NA,11,5.193,0.472,0.346
"LMDS [k=9] [kQuality=7] (NLDR)","LMDS [k=9] [kQuality=7] (NLDR)","LMDS (NLDR)",9,NA,0.67,0.33,1,NA,2.922,0.92,NA,NA,NA,NA,NA,11,5.136,0.467,0.341
"LMDS [k=9] [kQuality=8] (NLDR)","LMDS [k=9] [kQuality=8] (NLDR)","LMDS (NLDR)",9,NA,0.67,0.33,1,NA,2.871,0.92,NA,NA,NA,NA,NA,11,5.136,0.467,0.341
"LMDS [k=9] [kQuality=9] (NLDR)","LMDS [k=9] [kQuality=9] (NLDR)","LMDS (NLDR)",9,NA,0.67,0.33,1,NA,3.036,0.92,NA,NA,NA,NA,NA,11,5.136,0.467,0.341
"MDS (NLDR)","MDS (NLDR)","MDS (NLDR)",NA,NA,0.76,0.52,3,0,0.454,0.8,NA,NA,NA,NA,NA,22,14.477,0.658,0.405
"MDS (smacof)","MDS (smacof)","MDS (smacof)",NA,NA,0.71,0.41,3,0,0.006,0.76,NA,NA,NA,NA,NA,18,9.352,0.52,0.313
"PCA_SVD","PCA_SVD","PCA_SVD",NA,NA,0.61,0.21,3,0,0.399,0.84,NA,NA,NA,NA,NA,18,6.568,0.365,0.158
"PPCA","PPCA","PPCA",NA,NA,0.74,0.47,3,0.035,0.814,0.96,NA,NA,NA,NA,NA,18,9.795,0.544,0.337
"tSNE [perp=12]","tSNE [perp=12]","tSNE",NA,12,0.71,0.4,1,NA,0.148,0.84,NA,NA,NA,NA,NA,1,0.727,0.727,0.716
"tSNE [perp=15]","tSNE [perp=15]","tSNE",NA,15,0.72,0.44,1,NA,0.152,0.84,NA,NA,NA,NA,NA,1,0.67,0.67,0.659
"tSNE [perp=17]","tSNE [perp=17]","tSNE",NA,17,0.73,0.45,1,NA,0.153,0.88,NA,NA,NA,NA,NA,1,0.636,0.636,0.625
"tSNE [perp=20]","tSNE [perp=20]","tSNE",NA,20,0.73,0.46,1,NA,0.153,0.84,NA,NA,NA,NA,NA,1,0.648,0.648,0.636
"tSNE [perp=23]","tSNE [perp=23]","tSNE",NA,23,0.74,0.47,1,NA,0.147,0.88,NA,NA,NA,NA,NA,1,0.5,0.5,0.489
"tSNE [perp=26]","tSNE [perp=26]","tSNE",NA,26,0.72,0.43,1,NA,0.148,0.92,NA,NA,NA,NA,NA,1,0.568,0.568,0.557
"tSNE [perp=3]","tSNE [perp=3]","tSNE",NA,3,0.66,0.3,1,NA,0.15,0.84,NA,NA,NA,NA,NA,1,0.818,0.818,0.807
"tSNE [perp=6]","tSNE [perp=6]","tSNE",NA,6,0.65,0.29,1,NA,0.154,0.88,NA,NA,NA,NA,NA,1,0.727,0.727,0.716
"tSNE [perp=9]","tSNE [perp=9]","tSNE",NA,9,0.7,0.4,1,NA,0.148,0.8,NA,NA,NA,NA,NA,1,0.659,0.659,0.648
"UMAP [k=12]","UMAP [k=12]","UMAP",12,NA,0.68,0.35,1,NA,0.139,0.96,NA,NA,NA,NA,NA,9,3.955,0.439,0.336
"UMAP [k=15]","UMAP [k=15]","UMAP",15,NA,0.68,0.36,1,NA,0.152,0.92,NA,NA,NA,NA,NA,9,3.682,0.409,0.306
"UMAP [k=17]","UMAP [k=17]","UMAP",17,NA,0.67,0.33,1,NA,0.162,0.96,NA,NA,NA,NA,NA,9,3.92,0.436,0.332
"UMAP [k=20]","UMAP [k=20]","UMAP",20,NA,0.67,0.34,1,NA,0.193,0.88,NA,NA,NA,NA,NA,11,4.966,0.451,0.325
"UMAP [k=23]","UMAP [k=23]","UMAP",23,NA,0.71,0.4,1,NA,0.202,0.88,NA,NA,NA,NA,NA,7,2.989,0.427,0.346
"UMAP [k=26]","UMAP [k=26]","UMAP",26,NA,0.69,0.37,1,NA,0.21,0.88,NA,NA,NA,NA,NA,7,2.852,0.407,0.327
"UMAP [k=29]","UMAP [k=29]","UMAP",29,NA,0.68,0.36,1,NA,0.217,0.84,NA,NA,NA,NA,NA,5,1.852,0.37,0.313
"UMAP [k=3]","UMAP [k=3]","UMAP",3,NA,0.63,0.25,1,NA,0.074,0.92,NA,NA,NA,NA,NA,4,1.432,0.358,0.312
"UMAP [k=32]","UMAP [k=32]","UMAP",32,NA,0.69,0.37,1,NA,0.226,0.92,NA,NA,NA,NA,NA,11,4.898,0.445,0.319
"UMAP [k=35]","UMAP [k=35]","UMAP",35,NA,0.68,0.34,1,NA,0.233,0.92,NA,NA,NA,NA,NA,11,5,0.455,0.328
"UMAP [k=38]","UMAP [k=38]","UMAP",38,NA,0.68,0.36,1,NA,0.239,0.92,NA,NA,NA,NA,NA,9,3.693,0.41,0.307
"UMAP [k=41]","UMAP [k=41]","UMAP",41,NA,0.68,0.35,1,NA,0.245,0.88,NA,NA,NA,NA,NA,7,2.659,0.38,0.299
"UMAP [k=44]","UMAP [k=44]","UMAP",44,NA,0.69,0.36,1,NA,0.251,0.88,NA,NA,NA,NA,NA,9,3.739,0.415,0.312
"UMAP [k=46]","UMAP [k=46]","UMAP",46,NA,0.71,0.41,1,NA,0.26,0.88,NA,NA,NA,NA,NA,8,3.523,0.44,0.348
"UMAP [k=49]","UMAP [k=49]","UMAP",49,NA,0.65,0.3,1,NA,0.264,0.88,NA,NA,NA,NA,NA,9,3.466,0.385,0.282
"UMAP [k=52]","UMAP [k=52]","UMAP",52,NA,0.67,0.32,1,NA,0.561,0.88,NA,NA,NA,NA,NA,9,3.466,0.385,0.282
"UMAP [k=55]","UMAP [k=55]","UMAP",55,NA,0.66,0.32,1,NA,0.275,0.8,NA,NA,NA,NA,NA,7,2.591,0.37,0.29
"UMAP [k=58]","UMAP [k=58]","UMAP",58,NA,0.67,0.33,1,NA,0.279,0.92,NA,NA,NA,NA,NA,9,3.534,0.393,0.289
"UMAP [k=6]","UMAP [k=6]","UMAP",6,NA,0.68,0.36,1,NA,0.103,0.88,NA,NA,NA,NA,NA,8,3.511,0.439,0.347
"UMAP [k=61]","UMAP [k=61]","UMAP",61,NA,0.68,0.36,1,NA,0.284,0.88,NA,NA,NA,NA,NA,9,3.875,0.431,0.327
"UMAP [k=64]","UMAP [k=64]","UMAP",64,NA,0.67,0.34,1,NA,0.288,0.92,NA,NA,NA,NA,NA,11,4.807,0.437,0.311
"UMAP [k=67]","UMAP [k=67]","UMAP",67,NA,0.68,0.35,1,NA,0.293,0.84,NA,NA,NA,NA,NA,13,5.818,0.448,0.298
"UMAP [k=70]","UMAP [k=70]","UMAP",70,NA,0.66,0.32,1,NA,0.302,0.92,NA,NA,NA,NA,NA,11,4.682,0.426,0.299
"UMAP [k=73]","UMAP [k=73]","UMAP",73,NA,0.67,0.34,1,NA,0.305,0.92,NA,NA,NA,NA,NA,10,4.102,0.41,0.295
"UMAP [k=75]","UMAP [k=75]","UMAP",75,NA,0.68,0.34,1,NA,0.307,0.88,NA,NA,NA,NA,NA,11,4.739,0.431,0.304
"UMAP [k=78]","UMAP [k=78]","UMAP",78,NA,0.66,0.31,1,NA,0.316,0.88,NA,NA,NA,NA,NA,9,3.33,0.37,0.267
"UMAP [k=81]","UMAP [k=81]","UMAP",81,NA,0.68,0.36,1,NA,0.316,0.88,NA,NA,NA,NA,NA,11,4.705,0.428,0.301
"UMAP [k=84]","UMAP [k=84]","UMAP",84,NA,0.67,0.34,1,NA,0.321,0.84,NA,NA,NA,NA,NA,9,3.591,0.399,0.296
"UMAP [k=87]","UMAP [k=87]","UMAP",87,NA,0.68,0.35,1,NA,0.323,0.88,NA,NA,NA,NA,NA,9,3.489,0.388,0.284
"UMAP [k=9]","UMAP [k=9]","UMAP",9,NA,0.69,0.38,1,NA,0.124,0.96,NA,NA,NA,NA,NA,9,4.17,0.463,0.36
